Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
52,95.37507478625,80.71358640294353,5.365094775162579,-0.30044977457403194,0.0676,0.1046,0.03059999999999996,4000,0.0015059164197261513,0.0015059164197261513,0.0015059164197261513,52_56:0.02476583723848569; 52_37:0.013983957283561749,52_56:460; 52_37:460
53,222.41860838279248,207.0096011870399,5.074449242418455,-0.3052511328138923,0.007500000000000062,0.0112,0.0038000000000000256,4000,0.00016408826106467113,0.00016408826106467113,0.00016408826106467113,53_41:0.007450232766424814,53_41:460
54,208.69364168166328,123.85256207422348,5.126813174454117,-0.3044779129761831,0.03710000000000002,0.0358,0.03839999999999999,4000,0.00015565639945645202,0.00015565639945645202,0.00015565639945645202,54_64:0.010204041248299545; 54_45:0.004634768535287603,54_64:460; 54_45:460
55,172.54657469777223,68.48725562464634,5.271062544683411,-0.3032763331040358,0.011600000000000055,0.015199999999999991,0.008,4000,0.0003953989615605033,0.0003953989615605033,0.0003953989615605033,55_68:0.015352914359605924; 55_49:0.01196985999620162,55_68:460; 55_49:460
56,184.74942745820053,127.49033348363858,5.0959614110113005,-0.30564257393670535,0.029299999999999993,0.0406,0.018000000000000016,4000,0.0001805003470807439,0.0001805003470807439,0.0001805003470807439,56_57:0.005657251567607019,56_57:460
57,175.11350664611507,294.49569602084574,4.925848146815028,-0.3074875842721333,0.019600000000000062,0.0284,0.010800000000000032,4000,0.0003462838832207926,0.0003462838832207926,0.0003462838832207926,57_58:0.006625765991992771,57_58:460
58,265.5345892186971,343.48596575423545,5.00933855833223,-0.3075458356243641,0.011500000000000066,0.0172,0.005800000000000027,4000,0.00022751791436858624,0.00022751791436858624,0.00022751791436858624,58_71:0.027282772629970142; 58_59:0.010841641917931993,58_71:460; 58_59:460
59,127.87982639319469,101.55450020063088,5.11975808229144,-0.30485983269542327,0.016000000000000014,0.0262,0.005800000000000027,4000,0.0009105739156176603,0.0009105739156176603,0.0009105739156176603,undefined,undefined
60,136.97269466441068,150.11268011126396,5.21486032206499,-0.30377721484435294,0.0807,0.081,0.08040000000000003,4000,0.00026483564327959674,0.00026483564327959674,0.00026483564327959674,60_59:0.012032881251852812; 60_53:0.011434081830926923; 60_61:0.011035707492375868,60_59:460; 60_53:460; 60_61:460
61,197.74982236314386,44.31028362917056,5.1722475464069015,-0.29225208592658347,0.10159999999999991,0.101,0.10219999999999996,4000,0.0007351194148253783,0.0007351194148253783,0.0007351194148253783,undefined,undefined
62,213.33179577297986,54.952629771217865,5.041512201863655,-0.3062518169414769,0.016599999999999948,0.018000000000000016,0.0152,4000,0.00028020776550953324,0.00028020776550953324,0.00028020776550953324,62_63:0.00851529767548867; 62_61:0.00858980553578459,62_63:364; 62_61:460
63,128.15885480877938,43.26723935048756,5.189903019598656,-0.3136995182184117,0.037800000000000056,0.044399999999999995,0.0312,4000,0.0005564921649738713,0.0005564921649738713,0.0005564921649738713,undefined,undefined
64,100.50449702228426,109.72450588451451,5.224586313012599,-0.30441299234312613,0.029200000000000004,0.0424,0.016000000000000014,4000,0.0009029567845023074,0.0009029567845023074,0.0009029567845023074,64_63:0.017155973854410395,64_63:460
65,125.61284110903203,51.258402263532886,5.271942927972961,-0.3025398263815699,0.01079999999999992,0.013599999999999945,0.008,4000,0.00041427891074308047,0.00041427891074308047,0.00041427891074308047,65_66:0.011881681766811897; 65_64:0.014151177043365964,65_66:460; 65_64:460
66,148.99079769820577,78.7183031558435,5.071587962591045,-0.3059749752436012,0.020100000000000007,0.0252,0.015000000000000013,4000,0.0049914051085343854,0.0049914051085343854,0.0049914051085343854,66_73:0.017271456485272285,66_73:460
67,136.23274246042388,71.78055501071668,5.319169635294925,-0.3029821205381753,0.13280000000000003,0.1338,0.13180000000000003,4000,0.0018680819807168954,0.0018680819807168954,0.0018680819807168954,67_68:0.023599435537291796; 67_66:0.019858775608096346,67_68:460; 67_66:460
68,67.73028088273881,92.25009196791906,5.224222516996244,-0.30256695991213484,0.03160000000000007,0.043,0.020199999999999996,4000,0.025037508568726562,0.025037508568726562,0.025037508568726562,68_69:0.03259135314415895,68_69:460
69,114.1212699116142,57.293733978453204,5.146123838111734,-0.30370526767250344,0.06420000000000003,0.09519999999999995,0.0332,4000,0.001517630015388846,0.001517630015388846,0.001517630015388846,undefined,undefined
70,111.43109760372138,62.37657745734095,5.326541043347414,-0.3012282285505546,0.014599999999999946,0.017000000000000015,0.0122,4000,0.00030780193472290977,0.00030780193472290977,0.00030780193472290977,70_69:0.02166936832033997; 70_74:0.013370145078675566,70_69:460; 70_74:460
71,114.24072233905976,259.4176813460553,5.154908280062893,-0.30511262038090686,0.040200000000000014,0.04679999999999995,0.0336,4000,0.0022341398367261667,0.0022341398367261667,0.0022341398367261667,undefined,undefined
72,183.6223477289377,130.684442471746,5.305672599674626,-0.3021441719291235,0.24480000000000002,0.0338,0.4558,4000,0.00018772403164491266,0.00018772403164491266,0.00018772403164491266,72_81:0.010696134469510232; 72_62:0.00780192844279079,72_81:460; 72_62:460
73,180.9179786268203,49.051490716079414,5.226849715063356,-0.3038846445702912,0.029299999999999993,0.041000000000000036,0.0176,4000,0.0005619353307807018,0.0005619353307807018,0.0005619353307807018,73_85:0.031054165535261136,73_85:460
74,88.86267739931878,27.881889743530476,5.193460107258346,-0.303774761614907,0.04090000000000005,0.0308,0.051000000000000045,4000,0.0004993771386547068,0.0004993771386547068,0.0004993771386547068,74_89:0.013124605476350582,74_89:460
75,189.68260671771202,107.66909676798699,5.037419821280573,-0.3059330745023566,0.008199999999999985,0.01,0.006399999999999961,4000,0.00025407715140609747,0.00025407715140609747,0.00025407715140609747,undefined,undefined
76,192.5510133366566,67.8554557510624,5.141724607639469,-0.3054472251732113,0.010499999999999954,0.0106,0.010399999999999965,4000,0.00024125590707807572,0.00024125590707807572,0.00024125590707807572,76_77:0.006872442620039582; 76_75:0.006468284764849258,76_77:460; 76_75:460
77,220.53664046768878,183.6153808991514,5.068113448589751,-0.3065016012719818,0.009700000000000042,0.0126,0.006800000000000028,4000,0.0007034548926763962,0.0007034548926763962,0.0007034548926763962,77_71:0.01374382478875355,77_71:460
78,104.64434941222889,111.17364025041137,5.307412253088901,-0.3022261836913243,0.06740000000000002,0.051,0.08379999999999999,4000,0.0008046052510688763,0.0008046052510688763,0.0008046052510688763,78_77:0.20060483350112635,78_77:460
79,141.39627546233092,182.53014192599386,5.161327685608568,-0.30484132049003226,0.1269,0.1618,0.09199999999999997,4000,0.0003251271568542368,0.0003251271568542368,0.0003251271568542368,79_78:0.0213984395017143,79_78:460
80,67.50354066846307,162.13097725562204,5.06120052191405,-0.30633278442457745,0.021500000000000075,0.03539999999999999,0.0076,4000,0.006985461159858098,0.006985461159858098,0.006985461159858098,80_81:0.024840040194506335; 80_79:0.01716752952433051,80_81:460; 80_79:460
81,167.16988374082933,234.45512900693598,5.129458787366175,-0.3054137206902027,0.018399999999999972,0.0184,0.018399999999999972,4000,0.003261877730969539,0.003261877730969539,0.003261877730969539,81_82:0.11262482888224638,81_82:460
82,50.70669704102716,45.61592513819735,5.204644053956294,-0.30460666385650903,0.04600000000000004,0.05840000000000001,0.0336,4000,0.00045663828161037303,0.00045663828161037303,0.00045663828161037303,undefined,undefined
83,133.951652979535,166.83415891426742,5.098464618641503,-0.3060631444921947,0.014499999999999957,0.0242,0.0048,4000,0.0002839943822203041,0.0002839943822203041,0.0002839943822203041,83_82:0.14153472961847188; 83_92:1,83_82:460; 83_92:460
84,121.0745649071077,109.29103172970464,5.32193198339352,-0.3011670429572288,0.07679999999999998,0.129,0.0246,4000,0.0005191386429814751,0.0005191386429814751,0.0005191386429814751,84_83:0.01460361103188737,84_83:460
85,118.7717799222389,114.94722869832229,5.167127742970275,-0.30448267929959566,0.0484,0.0574,0.03939999999999999,4000,0.0023366865249742413,0.0023366865249742413,0.0023366865249742413,85_86:0.10860486978406443; 85_84:0.032173332839630336,85_86:460; 85_84:460
86,45.3736473057235,14.416232340089065,5.259656656822817,-0.3020958630660552,0.1765,0.27159999999999995,0.0814,4000,0.011260082578758173,0.011260082578758173,0.011260082578758173,undefined,undefined
87,51.257632718251884,22.582712422677396,5.304318838748595,-0.30200657345445225,0.19469999999999998,0.21699999999999997,0.1724,4000,0.001958768006593727,0.001958768006593727,0.001958768006593727,87_88:0.024949509521210306; 87_86:0.09390480978340658,87_88:460; 87_86:460
88,75.66265350467384,21.51457648214109,5.210697548086067,-0.3036051589132834,0.06879999999999997,0.07640000000000002,0.0612,4000,0.000907462644201319,0.000907462644201319,0.000907462644201319,88_89:0.013080544035598884,88_89:460
89,205.10406087543907,29.595418171465933,5.10868165849528,-0.3049805406315673,0.07350000000000001,0.0744,0.0726,4000,0.0003081887746469342,0.0003081887746469342,0.0003081887746469342,undefined,undefined
90,117.49898894034622,32.74424488552138,5.081464534842048,-0.3059202148874973,0.04730000000000001,0.06459999999999999,0.03,4000,0.0038715888262103437,0.0038715888262103437,0.0038715888262103437,90_75:0.03244255577945701,90_75:460
91,144.9279269756006,224.1772152876451,5.258057258487851,-0.3040301866314355,0.014899999999999913,0.018399999999999972,0.0114,4000,0.00034415815169632657,0.00034415815169632657,0.00034415815169632657,91_79:0.011283544841298981,91_79:460
92,99.7593230416267,61.97639396894207,5.354091562485601,-0.3011812486799366,0.0817,0.10719999999999996,0.0562,4000,0.0031500395601247524,0.0031500395601247524,0.0031500395601247524,92_102:0.10889920404945101,92_102:460
