#time	observable	value
30.45 	ideal_proj	7.08846271127861e-06

30.5 	ideal_proj	6.51474944953538e-06

30.55 	ideal_proj	5.96240193709549e-06

30.6 	ideal_proj	5.43689682349021e-06

30.65 	ideal_proj	4.9426333409774e-06

30.7 	ideal_proj	4.48291548578616e-06

30.75 	ideal_proj	4.05996928910531e-06

30.8 	ideal_proj	3.6749923849749e-06

30.85 	ideal_proj	3.32823132550058e-06

30.9 	ideal_proj	3.01908040070011e-06

30.95 	ideal_proj	2.74619697292199e-06

31 	ideal_proj	2.50762761874413e-06

31.05 	ideal_proj	2.30093863130108e-06

31.1 	ideal_proj	2.12334640495647e-06

31.15 	ideal_proj	1.97184222396801e-06

31.2 	ideal_proj	1.84330838815342e-06

31.25 	ideal_proj	1.73462209644783e-06

31.3 	ideal_proj	1.7941872916897e-06

31.35 	ideal_proj	1.84868858380168e-06

31.4 	ideal_proj	1.89747248565141e-06

31.45 	ideal_proj	1.93997976819236e-06

31.5 	ideal_proj	1.97576128831255e-06

31.55 	ideal_proj	2.0044901981938e-06

31.6 	ideal_proj	2.02597094444403e-06

31.65 	ideal_proj	2.04014329766165e-06

31.7 	ideal_proj	2.04708175269379e-06

31.75 	ideal_proj	2.04699146411496e-06

31.8 	ideal_proj	2.04019844190242e-06

31.85 	ideal_proj	2.02713626294679e-06

31.9 	ideal_proj	2.00832979917231e-06

31.95 	ideal_proj	1.98437544844592e-06

32 	ideal_proj	1.95591963220509e-06

32.05 	ideal_proj	1.92363666003521e-06

32.1 	ideal_proj	1.88820612271904e-06

32.15 	ideal_proj	1.85029120958018e-06

32.2 	ideal_proj	1.81051892343242e-06

32.25 	ideal_proj	1.76946267598162e-06

32.3 	ideal_proj	1.72762803573938e-06

32.35 	ideal_proj	1.68544218722014e-06

32.4 	ideal_proj	1.64324721087275e-06

32.45 	ideal_proj	1.60129730274945e-06

32.5 	ideal_proj	1.55976007823643e-06

32.55 	ideal_proj	1.51872132232516e-06

32.6 	ideal_proj	1.47819296119831e-06

32.65 	ideal_proj	1.43812366176852e-06

32.7 	ideal_proj	1.39841144356103e-06

32.75 	ideal_proj	1.42333980560407e-06

32.8 	ideal_proj	1.44893497583292e-06

32.85 	ideal_proj	1.4752930521815e-06

32.9 	ideal_proj	1.50243041659389e-06

32.95 	ideal_proj	1.53027624801433e-06

33 	ideal_proj	1.55866826559302e-06

33.05 	ideal_proj	1.58735240775127e-06

33.1 	ideal_proj	1.61598656571316e-06

33.15 	ideal_proj	1.64414789869196e-06

33.2 	ideal_proj	1.67134415740597e-06

33.25 	ideal_proj	1.69702802837162e-06

33.3 	ideal_proj	1.72061427709338e-06

33.35 	ideal_proj	1.74149889980293e-06

33.4 	ideal_proj	1.75907953370282e-06

33.45 	ideal_proj	1.77277614429254e-06

33.5 	ideal_proj	1.78205133277171e-06

33.55 	ideal_proj	1.78642925112045e-06

33.6 	ideal_proj	1.78551246151609e-06

33.65 	ideal_proj	1.77899609031912e-06

33.7 	ideal_proj	1.76667857177166e-06

33.75 	ideal_proj	1.74846881165933e-06

33.8 	ideal_proj	1.72438965008817e-06

33.85 	ideal_proj	1.69457698546862e-06

33.9 	ideal_proj	1.6592755534217e-06

33.95 	ideal_proj	1.61883115515732e-06

34 	ideal_proj	1.5736795801259e-06

34.05 	ideal_proj	1.52433331779254e-06

34.1 	ideal_proj	1.47136637581763e-06

34.15 	ideal_proj	1.41539747563822e-06

34.2 	ideal_proj	1.48416376085195e-06

34.25 	ideal_proj	1.56446984527625e-06

34.3 	ideal_proj	1.65824783257944e-06

34.35 	ideal_proj	1.76743060654285e-06

34.4 	ideal_proj	1.89388831804722e-06

34.45 	ideal_proj	2.03935796189785e-06

34.5 	ideal_proj	2.20536776028662e-06

34.55 	ideal_proj	2.39315890139259e-06

34.6 	ideal_proj	2.60360754131447e-06

34.65 	ideal_proj	2.83714986190904e-06

34.7 	ideal_proj	3.09371386577985e-06

34.75 	ideal_proj	3.37266134262529e-06

34.8 	ideal_proj	3.67274283099854e-06

34.85 	ideal_proj	3.99206904942623e-06

34.9 	ideal_proj	4.32810131735606e-06

34.95 	ideal_proj	4.67766236897403e-06

35 	ideal_proj	5.03696948358764e-06

35.05 	ideal_proj	5.40168993658487e-06

35.1 	ideal_proj	5.76701796117267e-06

35.15 	ideal_proj	6.1277722565621e-06

35.2 	ideal_proj	6.47851094256278e-06

35.25 	ideal_proj	6.81366121226924e-06

35.3 	ideal_proj	7.12765926835018e-06

35.35 	ideal_proj	7.41509575640804e-06

35.4 	ideal_proj	7.67086210657978e-06

35.45 	ideal_proj	7.89029217504667e-06

35.5 	ideal_proj	8.06929359175982e-06

35.55 	ideal_proj	8.20446511189851e-06

35.6 	ideal_proj	8.11957158405626e-06

35.65 	ideal_proj	7.98652171754423e-06

35.7 	ideal_proj	7.80804627746649e-06

35.75 	ideal_proj	7.58769693915293e-06

35.8 	ideal_proj	7.32974006721629e-06

35.85 	ideal_proj	7.0390299404363e-06

35.9 	ideal_proj	6.72086845878062e-06

35.95 	ideal_proj	6.38085585857286e-06

36 	ideal_proj	6.02473721838725e-06

36.05 	ideal_proj	5.65825169591756e-06

36.1 	ideal_proj	5.28698899750366e-06

36.15 	ideal_proj	4.91625735133401e-06

36.2 	ideal_proj	4.55096778254573e-06

36.25 	ideal_proj	4.19553765181423e-06

36.3 	ideal_proj	3.85381519746719e-06

36.35 	ideal_proj	3.52902684376944e-06

36.4 	ideal_proj	3.22374764274136e-06

36.45 	ideal_proj	2.93989344866655e-06

36.5 	ideal_proj	2.6787342222425e-06

36.55 	ideal_proj	2.44092575904983e-06

36.6 	ideal_proj	2.2265571133505e-06

36.65 	ideal_proj	2.0352108173965e-06

36.7 	ideal_proj	1.86603221933775e-06

36.75 	ideal_proj	1.71780482196668e-06

36.8 	ideal_proj	1.58902824256803e-06

36.85 	ideal_proj	1.47799548956874e-06

36.9 	ideal_proj	1.38286731065202e-06

36.95 	ideal_proj	1.30174109966111e-06

37 	ideal_proj	1.23271229965004e-06

37.05 	ideal_proj	1.2689750257424e-06

37.1 	ideal_proj	1.30216313696483e-06

37.15 	ideal_proj	1.33196225741316e-06

37.2 	ideal_proj	1.35811450241925e-06

37.25 	ideal_proj	1.38042476392283e-06

37.3 	ideal_proj	1.39876534325077e-06

37.35 	ideal_proj	1.41307806630941e-06

37.4 	ideal_proj	1.42337400334157e-06

37.45 	ideal_proj	1.42973126034982e-06

37.5 	ideal_proj	1.43228998919977e-06

37.55 	ideal_proj	1.43124549853428e-06

37.6 	ideal_proj	1.42683978301942e-06

37.65 	ideal_proj	1.4193513296516e-06

37.7 	ideal_proj	1.40908394800212e-06

37.75 	ideal_proj	1.39635552337056e-06

37.8 	ideal_proj	1.38148617937691e-06

37.85 	ideal_proj	1.36478733706947e-06

37.9 	ideal_proj	1.34655156422317e-06

37.95 	ideal_proj	1.32704389901077e-06

38 	ideal_proj	1.30649480538117e-06

38.05 	ideal_proj	1.28509507702788e-06

38.1 	ideal_proj	1.26299291812753e-06

38.15 	ideal_proj	1.24029310852876e-06

38.2 	ideal_proj	1.21705830336929e-06

38.25 	ideal_proj	1.19331224008923e-06

38.3 	ideal_proj	1.16904462556886e-06

38.35 	ideal_proj	1.1442174054289e-06

38.4 	ideal_proj	1.11877203026612e-06

38.45 	ideal_proj	1.09263731545663e-06

38.5 	ideal_proj	1.1034273327708e-06

38.55 	ideal_proj	1.11410561013001e-06

38.6 	ideal_proj	1.12481093176137e-06

38.65 	ideal_proj	1.13563864159095e-06

38.7 	ideal_proj	1.14663432647702e-06

38.75 	ideal_proj	1.15778953630432e-06

38.8 	ideal_proj	1.16903974821836e-06

38.85 	ideal_proj	1.18026464926404e-06

38.9 	ideal_proj	1.19129097926409e-06

38.95 	ideal_proj	1.20189744715911e-06

39 	ideal_proj	1.2118219335521e-06

39.05 	ideal_proj	1.22077048401406e-06

39.1 	ideal_proj	1.22842767262153e-06

39.15 	ideal_proj	1.23446801493757e-06

39.2 	ideal_proj	1.23856796846706e-06

39.25 	ideal_proj	1.24041777239751e-06

39.3 	ideal_proj	1.23973298977692e-06

39.35 	ideal_proj	1.23626512345311e-06

39.4 	ideal_proj	1.22981066692021e-06

39.45 	ideal_proj	1.22021866407959e-06

39.5 	ideal_proj	1.20739640674259e-06

39.55 	ideal_proj	1.19131262528689e-06

39.6 	ideal_proj	1.1719988713944e-06

39.65 	ideal_proj	1.14954869309151e-06

39.7 	ideal_proj	1.12411447390798e-06

39.75 	ideal_proj	1.0959027478576e-06

39.8 	ideal_proj	1.06516789911567e-06

39.85 	ideal_proj	1.03220429051308e-06

39.9 	ideal_proj	9.9733782501271e-07

39.95 	ideal_proj	1.03841853239998e-06

40 	ideal_proj	1.08579744075529e-06

40.05 	ideal_proj	1.14064785061384e-06

40.1 	ideal_proj	1.20417120831743e-06

40.15 	ideal_proj	1.27756295770249e-06

40.2 	ideal_proj	1.36197343468398e-06

40.25 	ideal_proj	1.45846470418255e-06

40.3 	ideal_proj	1.56796457477251e-06

40.35 	ideal_proj	1.69121909410146e-06

40.4 	ideal_proj	1.82874533466115e-06

40.45 	ideal_proj	1.98078648947631e-06

40.5 	ideal_proj	2.1472708437905e-06

40.55 	ideal_proj	2.32777698205452e-06

40.6 	ideal_proj	2.52150716821811e-06

40.65 	ideal_proj	2.72727037638922e-06

40.7 	ideal_proj	2.94347666497413e-06

40.75 	ideal_proj	3.16814423421187e-06

40.8 	ideal_proj	3.39891938826765e-06

40.85 	ideal_proj	3.63311008610572e-06

40.9 	ideal_proj	3.86773237302458e-06

40.95 	ideal_proj	4.0995691215913e-06

41 	ideal_proj	4.32523945599332e-06

41.05 	ideal_proj	4.54127680784993e-06

41.1 	ideal_proj	4.74421351565469e-06

41.15 	ideal_proj	4.93066901520838e-06

41.2 	ideal_proj	5.09743850191741e-06

41.25 	ideal_proj	5.24157930204493e-06

41.3 	ideal_proj	5.36049169410523e-06

41.35 	ideal_proj	5.29707377359122e-06

41.4 	ideal_proj	5.20393199270471e-06

41.45 	ideal_proj	5.08291503730602e-06

41.5 	ideal_proj	4.93635588870262e-06

41.55 	ideal_proj	4.76700382669964e-06

41.6 	ideal_proj	4.57794551228809e-06

41.65 	ideal_proj	4.3725184726619e-06

41.7 	ideal_proj	4.15421976668479e-06

41.75 	ideal_proj	3.92661345199362e-06

41.8 	ideal_proj	3.69324011858569e-06

41.85 	ideal_proj	3.45753116321342e-06

41.9 	ideal_proj	3.22273071407702e-06

41.95 	ideal_proj	2.99182790114877e-06

42 	ideal_proj	2.76750032808221e-06

42.05 	ideal_proj	2.55207076944372e-06

42.1 	ideal_proj	2.34747757738236e-06

42.15 	ideal_proj	2.15525849049383e-06

42.2 	ideal_proj	1.9765477578062e-06

42.25 	ideal_proj	1.81208570276628e-06

42.3 	ideal_proj	1.66223898636604e-06

42.35 	ideal_proj	1.5270301466557e-06

42.4 	ideal_proj	1.40617475034066e-06

42.45 	ideal_proj	1.29912371234523e-06

42.5 	ideal_proj	1.20510902795033e-06

42.55 	ideal_proj	1.12319108873932e-06

42.6 	ideal_proj	1.05230550472399e-06

42.65 	ideal_proj	9.91308005013532e-07

42.7 	ideal_proj	9.39016101840617e-07

42.75 	ideal_proj	8.94246421290182e-07

42.8 	ideal_proj	9.16952778553042e-07

42.85 	ideal_proj	9.3781145366155e-07

42.9 	ideal_proj	9.56678299906447e-07

42.95 	ideal_proj	9.73441951346329e-07

43 	ideal_proj	9.88026154612309e-07

43.05 	ideal_proj	1.00039057576953e-06

43.1 	ideal_proj	1.01053030954323e-06

43.15 	ideal_proj	1.01847460398673e-06

43.2 	ideal_proj	1.02428386279906e-06

43.25 	ideal_proj	1.02804579147598e-06

43.3 	ideal_proj	1.02987071766259e-06

43.35 	ideal_proj	1.02988602392642e-06

43.4 	ideal_proj	1.02823015657801e-06

43.45 	ideal_proj	1.0250465912897e-06

43.5 	ideal_proj	1.02047768426693e-06

43.55 	ideal_proj	1.01465888341975e-06

43.6 	ideal_proj	1.0077137543785e-06

43.65 	ideal_proj	9.99749587184057e-07

43.7 	ideal_proj	9.90854107784433e-07

43.75 	ideal_proj	9.81093385229395e-07

43.8 	ideal_proj	9.7051082592127e-07

43.85 	ideal_proj	9.59127515486457e-07

43.9 	ideal_proj	9.46943622294801e-07

43.95 	ideal_proj	9.33940951816343e-07

44 	ideal_proj	9.20086385953093e-07

44.05 	ideal_proj	9.05336048759932e-07

44.1 	ideal_proj	8.89639967886761e-07

44.15 	ideal_proj	8.72947014043151e-07

44.2 	ideal_proj	8.55209800233528e-07

44.25 	ideal_proj	8.58492250364733e-07

44.3 	ideal_proj	8.61446892205787e-07

44.35 	ideal_proj	8.64217875612743e-07

44.4 	ideal_proj	8.66923138898503e-07

44.45 	ideal_proj	8.69649359825344e-07

44.5 	ideal_proj	8.72448191789534e-07

44.55 	ideal_proj	8.75333909851618e-07

44.6 	ideal_proj	8.78282673674806e-07

44.65 	ideal_proj	8.81233237617651e-07

44.7 	ideal_proj	8.84089305220169e-07

44.75 	ideal_proj	8.8672328415676e-07

44.8 	ideal_proj	8.88981297355655e-07

44.85 	ideal_proj	8.9068924394637e-07

44.9 	ideal_proj	8.916597020691e-07

44.95 	ideal_proj	8.91699199773739e-07

45 	ideal_proj	8.90615792901614e-07

45.05 	ideal_proj	8.88226495158787e-07

45.1 	ideal_proj	8.84364200654719e-07

45.15 	ideal_proj	8.78883993049765e-07

45.2 	ideal_proj	8.71668618043253e-07

45.25 	ideal_proj	8.62632601949161e-07

45.3 	ideal_proj	8.51725396568522e-07

45.35 	ideal_proj	8.38933122802002e-07

45.4 	ideal_proj	8.24278967923656e-07

45.45 	ideal_proj	8.0782235333861e-07

45.5 	ideal_proj	7.89657018554353e-07

45.55 	ideal_proj	7.69907803759239e-07

45.6 	ideal_proj	7.48726815371639e-07

45.65 	ideal_proj	7.26288907989266e-07

45.7 	ideal_proj	7.51971668701213e-07

45.75 	ideal_proj	7.81137537719345e-07

45.8 	ideal_proj	8.14504703627019e-07

45.85 	ideal_proj	8.52823249977098e-07

45.9 	ideal_proj	8.96856846257644e-07

45.95 	ideal_proj	9.47361103689372e-07

46 	ideal_proj	1.00505881640083e-06

46.05 	ideal_proj	1.07061302876748e-06

46.1 	ideal_proj	1.14459842435407e-06

46.15 	ideal_proj	1.22747187133718e-06

46.2 	ideal_proj	1.31954335264414e-06

46.25 	ideal_proj	1.42094832684895e-06

46.3 	ideal_proj	1.53162265278796e-06

46.35 	ideal_proj	1.65128138117739e-06

46.4 	ideal_proj	1.77940257468451e-06

46.45 	ideal_proj	1.9152171549879e-06

46.5 	ideal_proj	2.05770564633179e-06

46.55 	ideal_proj	2.20560270822826e-06

46.6 	ideal_proj	2.35740955321273e-06

46.65 	ideal_proj	2.5114147269735e-06

46.7 	ideal_proj	2.66572282152729e-06

46.75 	ideal_proj	2.81829051372524e-06

46.8 	ideal_proj	2.96696939874835e-06

46.85 	ideal_proj	3.10955418835724e-06

46.9 	ideal_proj	3.24383479169678e-06

46.95 	ideal_proj	3.36765088151973e-06

47 	ideal_proj	3.47894702620548e-06

47.05 	ideal_proj	3.57582624786068e-06

47.1 	ideal_proj	3.52901500533353e-06

47.15 	ideal_proj	3.46354434702737e-06

47.2 	ideal_proj	3.3806721329955e-06

47.25 	ideal_proj	3.2819462289229e-06

47.3 	ideal_proj	3.16916065927141e-06

47.35 	ideal_proj	3.04430584514828e-06

47.4 	ideal_proj	2.90951441874323e-06

47.45 	ideal_proj	2.7670047529014e-06

47.5 	ideal_proj	2.6190242593631e-06

47.55 	ideal_proj	2.46779411132341e-06

47.6 	ideal_proj	2.31545728739161e-06

47.65 	ideal_proj	2.16403186137312e-06

47.7 	ideal_proj	2.01537019522224e-06

47.75 	ideal_proj	1.87112558644878e-06

47.8 	ideal_proj	1.73272693722963e-06

47.85 	ideal_proj	1.60136161232575e-06

47.9 	ideal_proj	1.47796657837745e-06

47.95 	ideal_proj	1.36322770229157e-06

48 	ideal_proj	1.25758625612743e-06

48.05 	ideal_proj	1.16125201358134e-06

48.1 	ideal_proj	1.07422199779354e-06

48.15 	ideal_proj	9.96303509451336e-07

48.2 	ideal_proj	9.27140420014499e-07

48.25 	ideal_proj	8.66241446696341e-07

48.3 	ideal_proj	8.13009275037683e-07

48.35 	ideal_proj	7.66769404681154e-07

48.4 	ideal_proj	7.26797825969795e-07

48.45 	ideal_proj	6.92346685994279e-07

48.5 	ideal_proj	6.62667355654377e-07

48.55 	ideal_proj	6.77317097340266e-07

48.6 	ideal_proj	6.9087102319748e-07

48.65 	ideal_proj	7.03268802028138e-07

48.7 	ideal_proj	7.14468680587124e-07

48.75 	ideal_proj	7.24447656431006e-07

48.8 	ideal_proj	7.33200882460348e-07

48.85 	ideal_proj	7.40740663796658e-07

48.9 	ideal_proj	7.47094540693446e-07

48.95 	ideal_proj	7.52302835041418e-07

49 	ideal_proj	7.56415942580937e-07

49.05 	ideal_proj	7.59491039318354e-07

49.1 	ideal_proj	7.61588644515967e-07

49.15 	ideal_proj	7.62769288262403e-07

49.2 	ideal_proj	7.63090127062965e-07

49.25 	ideal_proj	7.6260183754187e-07

49.3 	ideal_proj	7.61346119189173e-07

49.35 	ideal_proj	7.59353532188413e-07

49.4 	ideal_proj	7.56642039789748e-07

49.45 	ideal_proj	7.53216352454469e-07

49.5 	ideal_proj	7.49067910756952e-07

49.55 	ideal_proj	7.44175651589886e-07

49.6 	ideal_proj	7.38507488519574e-07

49.65 	ideal_proj	7.32022403458891e-07

49.7 	ideal_proj	7.24673112223434e-07

49.75 	ideal_proj	7.16409037036612e-07

49.8 	ideal_proj	7.07179641464464e-07

49.85 	ideal_proj	6.9693776112876e-07

49.9 	ideal_proj	6.85642988410986e-07

49.95 	ideal_proj	6.7326475716288e-07

50 	ideal_proj	6.72736617507963e-07

50.05 	ideal_proj	6.71885978287378e-07

50.1 	ideal_proj	6.70844338594171e-07

50.15 	ideal_proj	6.69725497716892e-07

50.2 	ideal_proj	6.68621721368683e-07

50.25 	ideal_proj	6.67600673531745e-07

50.3 	ideal_proj	6.66703412007812e-07

50.35 	ideal_proj	6.6594334190801e-07

50.4 	ideal_proj	6.65306335283104e-07

50.45 	ideal_proj	6.64751879198489e-07

50.5 	ideal_proj	6.642152343547e-07

50.55 	ideal_proj	6.63610482273312e-07

50.6 	ideal_proj	6.62834374558148e-07

50.65 	ideal_proj	6.61770706349896e-07

50.7 	ideal_proj	6.60295145809005e-07

50.75 	ideal_proj	6.5828028199252e-07

50.8 	ideal_proj	6.55600589709353e-07

50.85 	ideal_proj	6.5213727221844e-07

50.9 	ideal_proj	6.47782744707744e-07

50.95 	ideal_proj	6.42444474947971e-07

51 	ideal_proj	6.36048262438067e-07

51.05 	ideal_proj	6.28540795787851e-07

51.1 	ideal_proj	6.19891220148947e-07

51.15 	ideal_proj	6.10092035230747e-07

51.2 	ideal_proj	5.99159190486549e-07

51.25 	ideal_proj	5.8713118046664e-07

51.3 	ideal_proj	5.7406766335228e-07

51.35 	ideal_proj	5.60047443959329e-07

51.4 	ideal_proj	5.77924906230101e-07

51.45 	ideal_proj	5.97985972442857e-07

51.5 	ideal_proj	6.20702360332878e-07

51.55 	ideal_proj	6.46570964582025e-07

51.6 	ideal_proj	6.7610274821159e-07

51.65 	ideal_proj	7.09809453431559e-07

51.7 	ideal_proj	7.48188098603157e-07

51.75 	ideal_proj	7.91703991824647e-07

51.8 	ideal_proj	8.40772382301872e-07

51.85 	ideal_proj	8.95739326413818e-07

51.9 	ideal_proj	9.56862476690364e-07

51.95 	ideal_proj	1.02429236625781e-06

52 	ideal_proj	1.09805512324934e-06

52.05 	ideal_proj	1.17803715247146e-06

52.1 	ideal_proj	1.26397274960948e-06

52.15 	ideal_proj	1.35543526506743e-06

52.2 	ideal_proj	1.45183245292961e-06

52.25 	ideal_proj	1.55240654179562e-06

52.3 	ideal_proj	1.65623946861172e-06

52.35 	ideal_proj	1.76226329297573e-06

52.4 	ideal_proj	1.86927599579296e-06

52.45 	ideal_proj	1.97596218263926e-06

52.5 	ideal_proj	2.08091856756928e-06

52.55 	ideal_proj	2.18268344592807e-06

52.6 	ideal_proj	2.27976922816849e-06

52.65 	ideal_proj	2.37069731769897e-06

52.7 	ideal_proj	2.45403414683582e-06

52.75 	ideal_proj	2.52842693942126e-06

52.8 	ideal_proj	2.59263843813642e-06

