#time	observable	value
25.5 	ideal_proj	9.47855361923911e-08

25.55 	ideal_proj	9.51983386271415e-08

25.6 	ideal_proj	9.55263874010235e-08

25.65 	ideal_proj	9.57543131034615e-08

25.7 	ideal_proj	9.58671559707072e-08

25.75 	ideal_proj	9.58514958878746e-08

25.8 	ideal_proj	9.56962201210834e-08

25.85 	ideal_proj	9.53932197311386e-08

25.9 	ideal_proj	9.49383582728436e-08

25.95 	ideal_proj	9.43319015432291e-08

26 	ideal_proj	9.35788372521146e-08

26.05 	ideal_proj	9.26892836338228e-08

26.1 	ideal_proj	9.1678412855706e-08

26.15 	ideal_proj	9.05662775358368e-08

26.2 	ideal_proj	8.9377634308346e-08

26.25 	ideal_proj	8.81414710031101e-08

26.3 	ideal_proj	8.68904709902669e-08

26.35 	ideal_proj	8.56605262621969e-08

26.4 	ideal_proj	8.44900887533132e-08

26.45 	ideal_proj	8.34195509235328e-08

26.5 	ideal_proj	8.24906883464502e-08

26.55 	ideal_proj	8.17460598347933e-08

26.6 	ideal_proj	8.12284699353284e-08

26.65 	ideal_proj	8.09804714618983e-08

26.7 	ideal_proj	8.10438812426167e-08

26.75 	ideal_proj	8.14593358553666e-08

26.8 	ideal_proj	8.22658606025283e-08

26.85 	ideal_proj	8.35004461821604e-08

26.9 	ideal_proj	8.5197652050882e-08

26.95 	ideal_proj	8.73891737975008e-08

27 	ideal_proj	9.01034410839038e-08

27.05 	ideal_proj	9.33652133651039e-08

27.1 	ideal_proj	9.71951553809186e-08

27.15 	ideal_proj	1.01609443651642e-07

27.2 	ideal_proj	1.06619366591662e-07

27.25 	ideal_proj	1.12230963306427e-07

27.3 	ideal_proj	1.18444672028659e-07

27.35 	ideal_proj	1.25254987987337e-07

27.4 	ideal_proj	1.32650224243225e-07

27.45 	ideal_proj	1.40612251967649e-07

27.5 	ideal_proj	1.49116294600227e-07

27.55 	ideal_proj	1.58130839679005e-07

27.6 	ideal_proj	1.67617558501544e-07

27.65 	ideal_proj	1.77531294079962e-07

27.7 	ideal_proj	1.87820222563987e-07

27.75 	ideal_proj	1.98426036652714e-07

27.8 	ideal_proj	2.09284244950902e-07

27.85 	ideal_proj	2.20324690017825e-07

27.9 	ideal_proj	2.3147212615834e-07

27.95 	ideal_proj	2.42646918415701e-07

28 	ideal_proj	2.53766053802531e-07

28.05 	ideal_proj	2.64744149456639e-07

28.1 	ideal_proj	2.75494615298089e-07

28.15 	ideal_proj	2.85931088946661e-07

28.2 	ideal_proj	2.95968822221918e-07

28.25 	ideal_proj	3.05526157321072e-07

28.3 	ideal_proj	3.14526151255042e-07

28.35 	ideal_proj	3.22898100247217e-07

28.4 	ideal_proj	3.30578953318611e-07

28.45 	ideal_proj	3.3751484721124e-07

28.5 	ideal_proj	3.43662332693394e-07

28.55 	ideal_proj	3.48989345483946e-07

28.6 	ideal_proj	3.53476363677646e-07

28.65 	ideal_proj	3.571169968138e-07

28.7 	ideal_proj	3.59918325328521e-07

28.75 	ideal_proj	3.6190146070682e-07

28.8 	ideal_proj	3.631014565373e-07

28.85 	ideal_proj	3.63567064902848e-07

28.9 	ideal_proj	3.63360724053755e-07

28.95 	ideal_proj	3.62557994968224e-07

29 	ideal_proj	3.61246949363355e-07

29.05 	ideal_proj	3.59527806659212e-07

29.1 	ideal_proj	3.57512165302943e-07

29.15 	ideal_proj	3.55322251735861e-07

29.2 	ideal_proj	3.53090402643696e-07

