#time	operator	index_1	index_2	index_3	value

30.4	XZZ	1	5	3	0.5451478269411
30.4	XZZ	3	1	7	0.554776182110825
30.4	XZZ	7	3	11	0.564352118227935
30.4	XZZ	11	7	15	0.439002956625707
30.4	XZZ	15	11	19	0.420600532835424
30.4	XZZ	19	15	23	0.13626799108392
30.4	XZZ	23	19	21	0.298555917955461
30.4	XZZ	21	23	17	0.476820953168352
30.4	XZZ	17	21	13	0.497177573977998
30.4	XZZ	13	17	9	0.429227898876736
30.4	XZZ	9	13	5	0.213676319788962
30.4	XZZ	5	9	1	0.151211061578189

30.45	XZZ	1	5	3	0.537489489292575
30.45	XZZ	3	1	7	0.548779853236611
30.45	XZZ	7	3	11	0.55906398701374
30.45	XZZ	11	7	15	0.435544574609278
30.45	XZZ	15	11	19	0.411222385491197
30.45	XZZ	19	15	23	0.13407668100581
30.45	XZZ	23	19	21	0.294940190750665
30.45	XZZ	21	23	17	0.472119989939784
30.45	XZZ	17	21	13	0.493323623985664
30.45	XZZ	13	17	9	0.42549338107893
30.45	XZZ	9	13	5	0.184712487666939
30.45	XZZ	5	9	1	0.131291902510972

30.5	XZZ	1	5	3	0.529509448786309
30.5	XZZ	3	1	7	0.542477982925779
30.5	XZZ	7	3	11	0.553486417266674
30.5	XZZ	11	7	15	0.431834325363006
30.5	XZZ	15	11	19	0.401272825804444
30.5	XZZ	19	15	23	0.131789184120022
30.5	XZZ	23	19	21	0.291199068297437
30.5	XZZ	21	23	17	0.467192328911816
30.5	XZZ	17	21	13	0.489262861061225
30.5	XZZ	13	17	9	0.421634007155412
30.5	XZZ	9	13	5	0.156543278775537
30.5	XZZ	5	9	1	0.111568036371964

30.55	XZZ	1	5	3	0.521220895118882
30.55	XZZ	3	1	7	0.535879607083374
30.55	XZZ	7	3	11	0.547626558853634
30.55	XZZ	11	7	15	0.427877946170376
30.55	XZZ	15	11	19	0.39078048903345
30.55	XZZ	19	15	23	0.129410320230788
30.55	XZZ	23	19	21	0.28733725444464
30.55	XZZ	21	23	17	0.462044387387765
30.55	XZZ	17	21	13	0.484999850126364
30.55	XZZ	13	17	9	0.417652715438461
30.55	XZZ	9	13	5	0.129454208010479
30.55	XZZ	5	9	1	0.0922648254266391

30.6	XZZ	1	5	3	0.512637397344953
30.6	XZZ	3	1	7	0.52899409930632
30.6	XZZ	7	3	11	0.541491853401992
30.6	XZZ	11	7	15	0.423681438577233
30.6	XZZ	15	11	19	0.379775239328977
30.6	XZZ	19	15	23	0.126945032938881
30.6	XZZ	23	19	21	0.283359550013576
30.6	XZZ	21	23	17	0.456682794690505
30.6	XZZ	17	21	13	0.480539336088933
30.6	XZZ	13	17	9	0.413552522363729
30.6	XZZ	9	13	5	0.10371548840337
30.6	XZZ	5	9	1	0.0735998670359375

30.65	XZZ	1	5	3	0.503772878898579
30.65	XZZ	3	1	7	0.52183117105266
30.65	XZZ	7	3	11	0.535090027431262
30.65	XZZ	11	7	15	0.419251085580092
30.65	XZZ	15	11	19	0.368288112950072
30.65	XZZ	19	15	23	0.124398372766362
30.65	XZZ	23	19	21	0.279270856692138
30.65	XZZ	21	23	17	0.451114370874279
30.65	XZZ	17	21	13	0.475886229341793
30.65	XZZ	13	17	9	0.40933655582897
30.65	XZZ	9	13	5	0.0795792023199063
30.65	XZZ	5	9	1	0.05578038511532

30.7	XZZ	1	5	3	0.494641603418939
30.7	XZZ	3	1	7	0.51440084563229
30.7	XZZ	7	3	11	0.528429088251555
30.7	XZZ	11	7	15	0.414593406840947
30.7	XZZ	15	11	19	0.356351159828246
30.7	XZZ	19	15	23	0.121775483822378
30.7	XZZ	23	19	21	0.275076164985182
30.7	XZZ	21	23	17	0.445346143820664
30.7	XZZ	17	21	13	0.471045622064332
30.7	XZZ	13	17	9	0.405007993808176
30.7	XZZ	9	13	5	0.0572766872951567
30.7	XZZ	5	9	1	0.0390012144264484

30.75	XZZ	1	5	3	0.485258122432783
30.75	XZZ	3	1	7	0.506713431524195
30.75	XZZ	7	3	11	0.521517289031802
30.75	XZZ	11	7	15	0.409715148602037
30.75	XZZ	15	11	19	0.343997366422787
30.75	XZZ	19	15	23	0.119081589284402
30.75	XZZ	23	19	21	0.270780543736971
30.75	XZZ	21	23	17	0.439385309130123
30.75	XZZ	17	21	13	0.466022751616889
30.75	XZZ	13	17	9	0.400570098622687
30.75	XZZ	9	13	5	0.0370161930287843
30.75	XZZ	5	9	1	0.0234425086960328

30.8	XZZ	1	5	3	0.475637272325357
30.8	XZZ	3	1	7	0.49877952630373
30.8	XZZ	7	3	11	0.514363141579131
30.8	XZZ	11	7	15	0.404623319318271
30.8	XZZ	15	11	19	0.331260559213414
30.8	XZZ	19	15	23	0.116321983185689
30.8	XZZ	23	19	21	0.266389133442116
30.8	XZZ	21	23	17	0.433239230879641
30.8	XZZ	17	21	13	0.460823013788721
30.8	XZZ	13	17	9	0.396026172405513
30.8	XZZ	9	13	5	0.0189808349218827
30.8	XZZ	5	9	1	0.00926787928140436

30.85	XZZ	1	5	3	0.465794134363987
30.85	XZZ	3	1	7	0.490609987984836
30.85	XZZ	7	3	11	0.506975391307505
30.85	XZZ	11	7	15	0.39932511851086
30.85	XZZ	15	11	19	0.318175285176403
30.85	XZZ	19	15	23	0.113502018084774
30.85	XZZ	23	19	21	0.261907148516921
30.85	XZZ	21	23	17	0.426915440488214
30.85	XZZ	17	21	13	0.455451952128693
30.85	XZZ	13	17	9	0.391379619568178
30.85	XZZ	9	13	5	0.00332681831951096
30.85	XZZ	5	9	1	-0.003377318548899

30.9	XZZ	1	5	3	0.455743998651873
30.9	XZZ	3	1	7	0.482215916376273
30.9	XZZ	7	3	11	0.499363000341692
30.9	XZZ	11	7	15	0.393827953528255
30.9	XZZ	15	11	19	0.304776703669294
30.9	XZZ	19	15	23	0.110627091620394
30.9	XZZ	23	19	21	0.257339860496747
30.9	XZZ	21	23	17	0.420421613734195
30.9	XZZ	17	21	13	0.449915242244703
30.9	XZZ	13	17	9	0.386633889647707
30.9	XZZ	9	13	5	-0.00981798109056044
30.9	XZZ	5	9	1	-0.0143674757030643

30.95	XZZ	1	5	3	0.445502370636725
30.95	XZZ	3	1	7	0.473608641463873
30.95	XZZ	7	3	11	0.491535153435706
30.95	XZZ	11	7	15	0.388139442578033
30.95	XZZ	15	11	19	0.291100482583274
30.95	XZZ	19	15	23	0.107702635104978
30.95	XZZ	23	19	21	0.252692589184307
30.95	XZZ	21	23	17	0.413765561358613
30.95	XZZ	17	21	13	0.444218702843609
30.95	XZZ	13	17	9	0.381792502807414
30.95	XZZ	9	13	5	-0.0203551105655566
30.95	XZZ	5	9	1	-0.0235978169977515

31	XZZ	1	5	3	0.435084892782251
31	XZZ	3	1	7	0.464799699053301
31	XZZ	7	3	11	0.483501219373572
31	XZZ	11	7	15	0.382267370944566
31	XZZ	15	11	19	0.277182678251569
31	XZZ	19	15	23	0.104734102106369
31	XZZ	23	19	21	0.247970702954263
31	XZZ	21	23	17	0.406955223325917
31	XZZ	17	21	13	0.438368265612267
31	XZZ	13	17	9	0.3768590249681
31	XZZ	9	13	5	-0.0282162961619018
31	XZZ	5	9	1	-0.03098556097014

31.05	XZZ	1	5	3	0.424507348394401
31.05	XZZ	3	1	7	0.455800817084121
31.05	XZZ	7	3	11	0.475270751832875
31.05	XZZ	11	7	15	0.376219699795186
31.05	XZZ	15	11	19	0.263059628931269
31.05	XZZ	19	15	23	0.10172695941087
31.05	XZZ	23	19	21	0.243179611650703
31.05	XZZ	21	23	17	0.399998663007
31.05	XZZ	17	21	13	0.4323699832254
31.05	XZZ	13	17	9	0.371837074713196
31.05	XZZ	9	13	5	-0.0333638363256042
31.05	XZZ	5	9	1	-0.0364704679806213

31.1	XZZ	1	5	3	0.413785632272067
31.1	XZZ	3	1	7	0.446623902180504
31.1	XZZ	7	3	11	0.466853489167105
31.1	XZZ	11	7	15	0.370004556096185
31.1	XZZ	15	11	19	0.248767847286452
31.1	XZZ	19	15	23	0.0986866645160579
31.1	XZZ	23	19	21	0.238324741936843
31.1	XZZ	21	23	17	0.392904028259292
31.1	XZZ	17	21	13	0.426230024467632
31.1	XZZ	13	17	9	0.366730338659342
31.1	XZZ	9	13	5	-0.0357906392919174
31.1	XZZ	5	9	1	-0.0400152965032212

31.15	XZZ	1	5	3	0.402935700223352
31.15	XZZ	3	1	7	0.437281001289565
31.15	XZZ	7	3	11	0.458259303447446
31.15	XZZ	11	7	15	0.36363020084717
31.15	XZZ	15	11	19	0.234343893314677
31.15	XZZ	19	15	23	0.0956186680970428
31.15	XZZ	23	19	21	0.233411552339338
31.15	XZZ	21	23	17	0.38567957408983
31.15	XZZ	17	21	13	0.419954647212362
31.15	XZZ	13	17	9	0.36154252662248
31.15	XZZ	9	13	5	-0.0355199263391109
31.15	XZZ	5	9	1	-0.0416059241622214

31.2	XZZ	1	5	3	0.391973556866274
31.2	XZZ	3	1	7	0.427784302348552
31.2	XZZ	7	3	11	0.449498214982742
31.2	XZZ	11	7	15	0.357105045370848
31.2	XZZ	15	11	19	0.219824278290094
31.2	XZZ	19	15	23	0.0925284034877498
31.2	XZZ	23	19	21	0.228445527315373
31.2	XZZ	21	23	17	0.378333654280687
31.2	XZZ	17	21	13	0.413550213086736
31.2	XZZ	13	17	9	0.35627739866207
31.2	XZZ	9	13	5	-0.0326045776440973
31.2	XZZ	5	9	1	-0.0412512144611796

31.25	XZZ	1	5	3	0.380915246341878
31.25	XZZ	3	1	7	0.418146122419688
31.25	XZZ	7	3	11	0.440580393986764
31.25	XZZ	11	7	15	0.350437600526058
31.25	XZZ	15	11	19	0.205245350911872
31.25	XZZ	19	15	23	0.0894212436689434
31.25	XZZ	23	19	21	0.223432125238358
31.25	XZZ	21	23	17	0.370874644312935
31.25	XZZ	17	21	13	0.407023173104408
31.25	XZZ	13	17	9	0.350938772537324
31.25	XZZ	9	13	5	-0.0271261420708776
31.25	XZZ	5	9	1	-0.0389826194797902

31.3	XZZ	1	5	3	0.391452870964115
31.3	XZZ	3	1	7	0.417371843251993
31.3	XZZ	7	3	11	0.448809019977341
31.3	XZZ	11	7	15	0.350082745016595
31.3	XZZ	15	11	19	0.219427639710373
31.3	XZZ	19	15	23	0.0888485191452825
31.3	XZZ	23	19	21	0.227678164586061
31.3	XZZ	21	23	17	0.370111369052306
31.3	XZZ	17	21	13	0.412763033962597
31.3	XZZ	13	17	9	0.353828863951303
31.3	XZZ	9	13	5	-0.0323571410528391
31.3	XZZ	5	9	1	-0.0301381558702026

31.35	XZZ	1	5	3	0.401849543694893
31.35	XZZ	3	1	7	0.416274863583093
31.35	XZZ	7	3	11	0.456843802472391
31.35	XZZ	11	7	15	0.349489333246896
31.35	XZZ	15	11	19	0.233467530289869
31.35	XZZ	19	15	23	0.0881661095880675
31.35	XZZ	23	19	21	0.231837681178363
31.35	XZZ	21	23	17	0.369095936207235
31.35	XZZ	17	21	13	0.418348424481953
31.35	XZZ	13	17	9	0.356606151472225
31.35	XZZ	9	13	5	-0.0349970085044221
31.35	XZZ	5	9	1	-0.0227978813756328

31.4	XZZ	1	5	3	0.412089806832535
31.4	XZZ	3	1	7	0.41485437400967
31.4	XZZ	7	3	11	0.464675603490979
31.4	XZZ	11	7	15	0.34865649420413
31.4	XZZ	15	11	19	0.247329356132619
31.4	XZZ	19	15	23	0.0873743299847279
31.4	XZZ	23	19	21	0.235905987242132
31.4	XZZ	21	23	17	0.367827679776435
31.4	XZZ	17	21	13	0.423773877600393
31.4	XZZ	13	17	9	0.359268899749797
31.4	XZZ	9	13	5	-0.0349815716346692
31.4	XZZ	5	9	1	-0.0170600592395883

31.45	XZZ	1	5	3	0.422158345253057
31.45	XZZ	3	1	7	0.413109989993514
31.45	XZZ	7	3	11	0.472295488268381
31.45	XZZ	11	7	15	0.34758364083686
31.45	XZZ	15	11	19	0.260977701488164
31.45	XZZ	19	15	23	0.086473710852766
31.45	XZZ	23	19	21	0.23987848795127
31.45	XZZ	21	23	17	0.366306230588755
31.45	XZZ	17	21	13	0.429034069146384
31.45	XZZ	13	17	9	0.361815452380653
31.45	XZZ	9	13	5	-0.0322759536246065
31.45	XZZ	5	9	1	-0.013004898614817

31.5	XZZ	1	5	3	0.432040022117719
31.5	XZZ	3	1	7	0.411041759668922
31.5	XZZ	7	3	11	0.479694748606208
31.5	XZZ	11	7	15	0.346270481362356
31.5	XZZ	15	11	19	0.274377515148722
31.5	XZZ	19	15	23	0.0854649897484558
31.5	XZZ	23	19	21	0.243750683010552
31.5	XZZ	21	23	17	0.364531502247706
31.5	XZZ	17	21	13	0.434123830528847
31.5	XZZ	13	17	9	0.364244257857094
31.5	XZZ	9	13	5	-0.0268752314046867
31.5	XZZ	5	9	1	-0.0106935214373372

31.55	XZZ	1	5	3	0.441719893936259
31.55	XZZ	3	1	7	0.408650150435014
31.55	XZZ	7	3	11	0.486864899153201
31.55	XZZ	11	7	15	0.34471702119283
31.55	XZZ	15	11	19	0.287494215211485
31.55	XZZ	19	15	23	0.0843491274286271
31.55	XZZ	23	19	21	0.247518194097372
31.55	XZZ	21	23	17	0.362503728604213
31.55	XZZ	17	21	13	0.439038149550039
31.55	XZZ	13	17	9	0.366553822871661
31.55	XZZ	9	13	5	-0.0188047520115558
31.55	XZZ	5	9	1	-0.0101671451584332

31.6	XZZ	1	5	3	0.45118326217351
31.6	XZZ	3	1	7	0.405936075117428
31.6	XZZ	7	3	11	0.493797717478003
31.6	XZZ	11	7	15	0.342923562897609
31.6	XZZ	15	11	19	0.300293804668519
31.6	XZZ	19	15	23	0.083127281441017
31.6	XZZ	23	19	21	0.251176742803275
31.6	XZZ	21	23	17	0.360223416336336
31.6	XZZ	17	21	13	0.44377218902355
31.6	XZZ	13	17	9	0.368742785579602
31.6	XZZ	9	13	5	-0.00812010709474859
31.6	XZZ	5	9	1	-0.0114465031274166

31.65	XZZ	1	5	3	0.460415671572723
31.65	XZZ	3	1	7	0.402900864084248
31.65	XZZ	7	3	11	0.500485227393087
31.65	XZZ	11	7	15	0.340890685251237
31.65	XZZ	15	11	19	0.312742966468325
31.65	XZZ	19	15	23	0.0818008153622029
31.65	XZZ	23	19	21	0.254722164799157
31.65	XZZ	21	23	17	0.357691361473382
31.65	XZZ	17	21	13	0.448321276868716
31.65	XZZ	13	17	9	0.370809851800876
31.65	XZZ	9	13	5	0.00509325178946539
31.65	XZZ	5	9	1	-0.0145314926500566

31.7	XZZ	1	5	3	0.469402950717056
31.7	XZZ	3	1	7	0.399546269160021
31.7	XZZ	7	3	11	0.506919706425498
31.7	XZZ	11	7	15	0.338619295742777
31.7	XZZ	15	11	19	0.324809159254697
31.7	XZZ	19	15	23	0.0803713023147058
31.7	XZZ	23	19	21	0.258150428068105
31.7	XZZ	21	23	17	0.354908667765997
31.7	XZZ	17	21	13	0.452680901074102
31.7	XZZ	13	17	9	0.372753840050494
31.7	XZZ	9	13	5	0.0207207203415058
31.7	XZZ	5	9	1	-0.0194010921751889

31.75	XZZ	1	5	3	0.47813125660807
31.75	XZZ	3	1	7	0.395874490178836
31.75	XZZ	7	3	11	0.513093745574117
31.75	XZZ	11	7	15	0.336110575583015
31.75	XZZ	15	11	19	0.336460753948794
31.75	XZZ	19	15	23	0.0788405115537687
31.75	XZZ	23	19	21	0.261457631589002
31.75	XZZ	21	23	17	0.351876731709555
31.75	XZZ	17	21	13	0.456846766954646
31.75	XZZ	13	17	9	0.37457366152751
31.75	XZZ	9	13	5	0.0386196299019467
31.75	XZZ	5	9	1	-0.0260134855636413

31.8	XZZ	1	5	3	0.486587061841923
31.8	XZZ	3	1	7	0.391888127569905
31.8	XZZ	7	3	11	0.519000199250497
31.8	XZZ	11	7	15	0.333365995928359
31.8	XZZ	15	11	19	0.34766708508929
31.8	XZZ	19	15	23	0.0772104036744727
31.8	XZZ	23	19	21	0.264639995530935
31.8	XZZ	21	23	17	0.348597224335831
31.8	XZZ	17	21	13	0.460814741643509
31.8	XZZ	13	17	9	0.376268316106399
31.8	XZZ	9	13	5	0.0586206267510219
31.8	XZZ	5	9	1	-0.0343064631359597

31.85	XZZ	1	5	3	0.494757198540565
31.85	XZZ	3	1	7	0.387590209106216
31.85	XZZ	7	3	11	0.524632217402182
31.85	XZZ	11	7	15	0.330387315739589
31.85	XZZ	15	11	19	0.358398583361709
31.85	XZZ	19	15	23	0.0754831397435073
31.85	XZZ	23	19	21	0.267693893703555
31.85	XZZ	21	23	17	0.345072123200364
31.85	XZZ	17	21	13	0.464580884804364
31.85	XZZ	13	17	9	0.377836891966073
31.85	XZZ	9	13	5	0.0805293729169429
31.85	XZZ	5	9	1	-0.044198059506244

31.9	XZZ	1	5	3	0.502628896723248
31.9	XZZ	3	1	7	0.382984180505002
31.9	XZZ	7	3	11	0.529983275254034
31.9	XZZ	11	7	15	0.327176594679683
31.9	XZZ	15	11	19	0.368626846337446
31.9	XZZ	19	15	23	0.07366106025772
31.9	XZZ	23	19	21	0.270615837043506
31.9	XZZ	21	23	17	0.341303684849498
31.9	XZZ	17	21	13	0.468141464461009
31.9	XZZ	13	17	9	0.379278593043393
31.9	XZZ	9	13	5	0.104128567272022
31.9	XZZ	5	9	1	-0.0555874077370093

31.95	XZZ	1	5	3	0.510189784311644
31.95	XZZ	3	1	7	0.378073907871637
31.95	XZZ	7	3	11	0.535047157981832
31.95	XZZ	11	7	15	0.32373617031987
31.95	XZZ	15	11	19	0.378324745268127
31.95	XZZ	19	15	23	0.0717466901613989
31.95	XZZ	23	19	21	0.27340247747495
31.95	XZZ	21	23	17	0.337294444225157
31.95	XZZ	17	21	13	0.471492934877454
31.95	XZZ	13	17	9	0.380592711160588
31.95	XZZ	9	13	5	0.129180221496293
31.95	XZZ	5	9	1	-0.0683558361276568

32	XZZ	1	5	3	0.517427929505908
32	XZZ	3	1	7	0.372863623591755
32	XZZ	7	3	11	0.53981797256298
32	XZZ	11	7	15	0.320068669380325
32	XZZ	15	11	19	0.387466458128442
32	XZZ	19	15	23	0.0697427269742557
32	XZZ	23	19	21	0.276050646500871
32	XZZ	21	23	17	0.33304723755269
32	XZZ	17	21	13	0.474631979606638
32	XZZ	13	17	9	0.381778640062954
32	XZZ	9	13	5	0.155428151504362
32	XZZ	5	9	1	-0.0823681719364395

32.05	XZZ	1	5	3	0.52433183904556
32.05	XZZ	3	1	7	0.367357995068079
32.05	XZZ	7	3	11	0.544290158652538
32.05	XZZ	11	7	15	0.316176989080872
32.05	XZZ	15	11	19	0.396027621316301
32.05	XZZ	19	15	23	0.0676520409420496
32.05	XZZ	23	19	21	0.278557304325748
32.05	XZZ	21	23	17	0.328565155661709
32.05	XZZ	17	21	13	0.477555462231402
32.05	XZZ	13	17	9	0.382835864156908
32.05	XZZ	9	13	5	0.182600777318836
32.05	XZZ	5	9	1	-0.0974742337528241

32.1	XZZ	1	5	3	0.530890511369534
32.1	XZZ	3	1	7	0.361562082291588
32.1	XZZ	7	3	11	0.548458509045013
32.1	XZZ	11	7	15	0.312064310295397
32.1	XZZ	15	11	19	0.403985380344615
32.1	XZZ	19	15	23	0.0654776624688072
32.1	XZZ	23	19	21	0.280919583238198
32.1	XZZ	21	23	17	0.323851571335446
32.1	XZZ	17	21	13	0.480260476499741
32.1	XZZ	13	17	9	0.383763961355988
32.1	XZZ	9	13	5	0.210414027132312
32.1	XZZ	5	9	1	-0.113510508274548

32.15	XZZ	1	5	3	0.537093421555505
32.15	XZZ	3	1	7	0.355481310312695
32.15	XZZ	7	3	11	0.552318152831464
32.15	XZZ	11	7	15	0.307734083577499
32.15	XZZ	15	11	19	0.411318404880051
32.15	XZZ	19	15	23	0.0632227898797473
32.15	XZZ	23	19	21	0.283134789038707
32.15	XZZ	21	23	17	0.318910141112796
32.15	XZZ	17	21	13	0.482744326486029
32.15	XZZ	13	17	9	0.384562645062072
32.15	XZZ	9	13	5	0.238574447182988
32.15	XZZ	5	9	1	-0.130302012961956

32.2	XZZ	1	5	3	0.542930572258902
32.2	XZZ	3	1	7	0.349121499171785
32.2	XZZ	7	3	11	0.55586458203459
32.2	XZZ	11	7	15	0.303190025595803
32.2	XZZ	15	11	19	0.41800704278051
32.2	XZZ	19	15	23	0.0608907600806698
32.2	XZZ	23	19	21	0.285200385674868
32.2	XZZ	21	23	17	0.313744770214951
32.2	XZZ	17	21	13	0.485004536495732
32.2	XZZ	13	17	9	0.385231686706903
32.2	XZZ	9	13	5	0.266782398910348
32.2	XZZ	5	9	1	-0.147664229988872

32.25	XZZ	1	5	3	0.548392497568584
32.25	XZZ	3	1	7	0.342488835146573
32.25	XZZ	7	3	11	0.559093650698662
32.25	XZZ	11	7	15	0.298436118391063
32.25	XZZ	15	11	19	0.424033330235775
32.25	XZZ	19	15	23	0.0584850564104128
32.25	XZZ	23	19	21	0.287114012393876
32.25	XZZ	21	23	17	0.308359628908364
32.25	XZZ	17	21	13	0.487038854927839
32.25	XZZ	13	17	9	0.3857709673714
32.25	XZZ	9	13	5	0.294735369732134
32.25	XZZ	5	9	1	-0.165405221908368

32.3	XZZ	1	5	3	0.553470273301297
32.3	XZZ	3	1	7	0.335589859047327
32.3	XZZ	7	3	11	0.562001573197939
32.3	XZZ	11	7	15	0.293476592593663
32.3	XZZ	15	11	19	0.429381037136238
32.3	XZZ	19	15	23	0.0560092990402833
32.3	XZZ	23	19	21	0.288873486076797
32.3	XZZ	21	23	17	0.302759148349986
32.3	XZZ	17	21	13	0.488845248343178
32.3	XZZ	13	17	9	0.386180474456861
32.3	XZZ	9	13	5	0.322131312000072
32.3	XZZ	5	9	1	-0.183327811890866

32.35	XZZ	1	5	3	0.558155550100397
32.35	XZZ	3	1	7	0.328431468736015
32.35	XZZ	7	3	11	0.564584943061711
32.35	XZZ	11	7	15	0.288315937938229
32.35	XZZ	15	11	19	0.434035750720608
32.35	XZZ	19	15	23	0.0534672341822451
32.35	XZZ	23	19	21	0.290476799072704
32.35	XZZ	21	23	17	0.296948004205122
32.35	XZZ	17	21	13	0.490421916213674
32.35	XZZ	13	17	9	0.386460285394857
32.35	XZZ	9	13	5	0.348671999467866
32.35	XZZ	5	9	1	-0.201231816657236

32.4	XZZ	1	5	3	0.562440574163147
32.4	XZZ	3	1	7	0.321020901482045
32.4	XZZ	7	3	11	0.566840725883981
32.4	XZZ	11	7	15	0.282958894662818
32.4	XZZ	15	11	19	0.437984895614345
32.4	XZZ	19	15	23	0.0508627289171732
32.4	XZZ	23	19	21	0.291922127784138
32.4	XZZ	21	23	17	0.290931117792159
32.4	XZZ	17	21	13	0.491767284560512
32.4	XZZ	13	17	9	0.386610582868187
32.4	XZZ	9	13	5	0.374066349606737
32.4	XZZ	5	9	1	-0.218916334558636

32.45	XZZ	1	5	3	0.566318138463991
32.45	XZZ	3	1	7	0.313365723983375
32.45	XZZ	7	3	11	0.568766276029714
32.45	XZZ	11	7	15	0.277410415989096
32.45	XZZ	15	11	19	0.441217780490127
32.45	XZZ	19	15	23	0.0481997588041391
32.45	XZZ	23	19	21	0.293207823493216
32.45	XZZ	21	23	17	0.284713649003188
32.45	XZZ	17	21	13	0.492880010125692
32.45	XZZ	13	17	9	0.386631631737919
32.45	XZZ	9	13	5	0.398033662532385
32.45	XZZ	5	9	1	-0.236182038681068

32.5	XZZ	1	5	3	0.569781691600389
32.5	XZZ	3	1	7	0.305473820894656
32.5	XZZ	7	3	11	0.57035931993998
32.5	XZZ	11	7	15	0.27167571013502
32.5	XZZ	15	11	19	0.443725621072736
32.5	XZZ	19	15	23	0.0454824043334383
32.5	XZZ	23	19	21	0.294332427735398
32.5	XZZ	21	23	17	0.278300985972466
32.5	XZZ	17	21	13	0.493758977341353
32.5	XZZ	13	17	9	0.386523805599014
32.5	XZZ	9	13	5	0.420306783252783
32.5	XZZ	5	9	1	-0.252833445841419

32.55	XZZ	1	5	3	0.572825288850737
32.55	XZZ	3	1	7	0.297353384626027
32.55	XZZ	7	3	11	0.571617979927228
32.55	XZZ	11	7	15	0.265760213320495
32.55	XZZ	15	11	19	0.445501581115967
32.55	XZZ	19	15	23	0.0427148417415433
32.55	XZZ	23	19	21	0.295294682288786
32.55	XZZ	21	23	17	0.27169874898265
32.55	XZZ	17	21	13	0.49440330998833
32.55	XZZ	13	17	9	0.386287579413026
32.55	XZZ	9	13	5	0.44063510423204
32.55	XZZ	5	9	1	-0.268681155983333

32.6	XZZ	1	5	3	0.575443630870422
32.6	XZZ	3	1	7	0.289012913256797
32.6	XZZ	7	3	11	0.572540769274874
32.6	XZZ	11	7	15	0.259669551349387
32.6	XZZ	15	11	19	0.446540772005741
32.6	XZZ	19	15	23	0.0399013255124324
32.6	XZZ	23	19	21	0.296093477982642
32.6	XZZ	21	23	17	0.264912762521744
32.6	XZZ	17	21	13	0.494812363467742
32.6	XZZ	13	17	9	0.385923505448672
32.6	XZZ	9	13	5	0.458787361116997
32.6	XZZ	5	9	1	-0.283544012404758

32.65	XZZ	1	5	3	0.577632035991781
32.65	XZZ	3	1	7	0.280461172149702
32.65	XZZ	7	3	11	0.57312657977509
32.65	XZZ	11	7	15	0.25340958146983
32.65	XZZ	15	11	19	0.446840278109557
32.65	XZZ	19	15	23	0.0370461920810847
32.65	XZZ	23	19	21	0.296727927424442
32.65	XZZ	21	23	17	0.257949068328484
32.65	XZZ	17	21	13	0.494985719763061
32.65	XZZ	13	17	9	0.385432240633099
32.65	XZZ	9	13	5	0.47455427472857
32.65	XZZ	5	9	1	-0.297251160735589

32.7	XZZ	1	5	3	0.57938648813229
32.7	XZZ	3	1	7	0.271707205382787
32.7	XZZ	7	3	11	0.573374697611637
32.7	XZZ	11	7	15	0.246986384665209
32.7	XZZ	15	11	19	0.446399193782326
32.7	XZZ	19	15	23	0.0341538501756263
32.7	XZZ	23	19	21	0.297197386153043
32.7	XZZ	21	23	17	0.250813931928738
32.7	XZZ	17	21	13	0.49492320598654
32.7	XZZ	13	17	9	0.384814563707208
32.7	XZZ	9	13	5	0.487750946798546
32.7	XZZ	5	9	1	-0.30964400798191

32.75	XZZ	1	5	3	0.575692179622603
32.75	XZZ	3	1	7	0.27990836833948
32.75	XZZ	7	3	11	0.570858693241296
32.75	XZZ	11	7	15	0.25275935327973
32.75	XZZ	15	11	19	0.443918676401693
32.75	XZZ	19	15	23	0.0367758287796432
32.75	XZZ	23	19	21	0.295310110762773
32.75	XZZ	21	23	17	0.25729424766368
32.75	XZZ	17	21	13	0.492600983544546
32.75	XZZ	13	17	9	0.384453720738121
32.75	XZZ	9	13	5	0.468488828080209
32.75	XZZ	5	9	1	-0.296216286737235

32.8	XZZ	1	5	3	0.571611307217049
32.8	XZZ	3	1	7	0.287874835322875
32.8	XZZ	7	3	11	0.568072955175599
32.8	XZZ	11	7	15	0.258337572624258
32.8	XZZ	15	11	19	0.440795443054676
32.8	XZZ	19	15	23	0.039323953547305
32.8	XZZ	23	19	21	0.293275014925935
32.8	XZZ	21	23	17	0.263570893540912
32.8	XZZ	17	21	13	0.490057714953816
32.8	XZZ	13	17	9	0.383963746125127
32.8	XZZ	9	13	5	0.447268686388829
32.8	XZZ	5	9	1	-0.281600141184246

32.85	XZZ	1	5	3	0.567151234405567
32.85	XZZ	3	1	7	0.295598991027437
32.85	XZZ	7	3	11	0.565021121071793
32.85	XZZ	11	7	15	0.263716581914249
32.85	XZZ	15	11	19	0.437039448857528
32.85	XZZ	19	15	23	0.0417950928046651
32.85	XZZ	23	19	21	0.291094975562606
32.85	XZZ	21	23	17	0.269639160715188
32.85	XZZ	17	21	13	0.487296383092763
32.85	XZZ	13	17	9	0.383344970615795
32.85	XZZ	9	13	5	0.424328308143901
32.85	XZZ	5	9	1	-0.265967010698

32.9	XZZ	1	5	3	0.562319821946947
