#time	operator	index_1	index_2	index_3	value

33.2	XZZ	1	3	5	-0.00442654636577322
33.2	XZZ	3	1	5	-0.0818521943314799
33.2	XZZ	5	3	1	0.0158207494593952

33.25	XZZ	1	3	5	-0.00529571156219848
33.25	XZZ	3	1	5	-0.0846921606568191
33.25	XZZ	5	3	1	0.0162307380725068

33.3	XZZ	1	3	5	-0.00616272456856893
33.3	XZZ	3	1	5	-0.0876917574547788
33.3	XZZ	5	3	1	0.016634914676062

33.35	XZZ	1	3	5	-0.00702720521015924
33.35	XZZ	3	1	5	-0.0908463884231066
33.35	XZZ	5	3	1	0.0170331341319478

33.4	XZZ	1	3	5	-0.00788877474665347
33.4	XZZ	3	1	5	-0.0941512305715858
33.4	XZZ	5	3	1	0.017425254404217

33.45	XZZ	1	3	5	-0.00874705606607539
33.45	XZZ	3	1	5	-0.0976012419834353
33.45	XZZ	5	3	1	0.01781113660077

33.5	XZZ	1	3	5	-0.00960167389485149
33.5	XZZ	3	1	5	-0.101191169893701
33.5	XZZ	5	3	1	0.0181906450368726

33.55	XZZ	1	3	5	-0.010452254953796
33.55	XZZ	3	1	5	-0.104915559071309
33.55	XZZ	5	3	1	0.0185636472545503

33.6	XZZ	1	3	5	-0.0112984281724295
33.6	XZZ	3	1	5	-0.108768760491198
33.6	XZZ	5	3	1	0.0189300140827896

33.65	XZZ	1	3	5	-0.0121398248502643
33.65	XZZ	3	1	5	-0.11274494028225
33.65	XZZ	5	3	1	0.0192896196827581

33.7	XZZ	1	3	5	-0.0129760788786389
33.7	XZZ	3	1	5	-0.116838088936551
33.7	XZZ	5	3	1	0.019642341574828

33.75	XZZ	1	3	5	-0.0138068268919245
33.75	XZZ	3	1	5	-0.121042030765098
33.75	XZZ	5	3	1	0.0199880607014702

33.8	XZZ	1	3	5	-0.0146317084615483
33.8	XZZ	3	1	5	-0.125350433584639
33.8	XZZ	5	3	1	0.0203266614398635

33.85	XZZ	1	3	5	-0.0154503662796605
33.85	XZZ	3	1	5	-0.129756818620106
33.85	XZZ	5	3	1	0.0206580316579007

33.9	XZZ	1	3	5	-0.0162624463414769
33.9	XZZ	3	1	5	-0.134254570606714
33.9	XZZ	5	3	1	0.0209820627437195

33.95	XZZ	1	3	5	-0.017067598094005
33.95	XZZ	3	1	5	-0.138836948075602
33.95	XZZ	5	3	1	0.0212986496335045

34	XZZ	1	3	5	-0.0178654746559477
34	XZZ	3	1	5	-0.143497093806694
34	XZZ	5	3	1	0.0216076908540103

34.05	XZZ	1	3	5	-0.0186557329738624
34.05	XZZ	3	1	5	-0.148228045431789
34.05	XZZ	5	3	1	0.0219090885452937

34.1	XZZ	1	3	5	-0.0194380339579449
34.1	XZZ	3	1	5	-0.153022746171591
34.1	XZZ	5	3	1	0.0222027484994099

34.15	XZZ	1	3	5	-0.0202120426978571
34.15	XZZ	3	1	5	-0.157874055689637
34.15	XZZ	5	3	1	0.022488580163216

34.2	XZZ	1	3	5	-0.0209774286308153
34.2	XZZ	3	1	5	-0.162774761044952
34.2	XZZ	5	3	1	0.0227664967173159

34.25	XZZ	1	3	5	-0.0217338656490859
34.25	XZZ	3	1	5	-0.167717587727863
34.25	XZZ	5	3	1	0.0230364150346687

34.3	XZZ	1	3	5	-0.0224810323339482
34.3	XZZ	3	1	5	-0.172695210760565
34.3	XZZ	5	3	1	0.0232982557411127

34.35	XZZ	1	3	5	-0.0232186120797074
34.35	XZZ	3	1	5	-0.177700265844891
34.35	XZZ	5	3	1	0.0235519432371734

34.4	XZZ	1	3	5	-0.0239462932452809
34.4	XZZ	3	1	5	-0.182725360540554
34.4	XZZ	5	3	1	0.0237974056950913

34.45	XZZ	1	3	5	-0.0246637692916007
34.45	XZZ	3	1	5	-0.187763085456805
34.45	XZZ	5	3	1	0.0240345750923142

34.5	XZZ	1	3	5	-0.0253707390112671
34.5	XZZ	3	1	5	-0.192806025437678
34.5	XZZ	5	3	1	0.0242633872729709

34.55	XZZ	1	3	5	-0.0260669065682593
34.55	XZZ	3	1	5	-0.197846770726905
34.55	XZZ	5	3	1	0.0244837818521209

34.6	XZZ	1	3	5	-0.0267519817384496
34.6	XZZ	3	1	5	-0.202877928093008
34.6	XZZ	5	3	1	0.0246957023231732

34.65	XZZ	1	3	5	-0.027425680025299
34.65	XZZ	3	1	5	-0.207892131897382
34.65	XZZ	5	3	1	0.0248990960413348

34.7	XZZ	1	3	5	-0.0280877227281336
34.7	XZZ	3	1	5	-0.212882055089574
34.7	XZZ	5	3	1	0.0250939142123831

34.75	XZZ	1	3	5	-0.0287378371694798
34.75	XZZ	3	1	5	-0.217840420112855
34.75	XZZ	5	3	1	0.0252801119161907

34.8	XZZ	1	3	5	-0.0293757568430104
34.8	XZZ	3	1	5	-0.222760009700249
34.8	XZZ	5	3	1	0.0254576481750331

34.85	XZZ	1	3	5	-0.0300012213956394
34.85	XZZ	3	1	5	-0.227633677549552
34.85	XZZ	5	3	1	0.0256264858322072

34.9	XZZ	1	3	5	-0.0306139769459021
34.9	XZZ	3	1	5	-0.23245435885823
34.9	XZZ	5	3	1	0.0257865916393701

34.95	XZZ	1	3	5	-0.0312137761131032
34.95	XZZ	3	1	5	-0.237215080700668
34.95	XZZ	5	3	1	0.0259379362569494

35	XZZ	1	3	5	-0.0318003780795567
35	XZZ	3	1	5	-0.241908972235875
35	XZZ	5	3	1	0.0260804941996277

35.05	XZZ	1	3	5	-0.0323735488088924
35.05	XZZ	3	1	5	-0.24652927472868
35.05	XZZ	5	3	1	0.0262142438828614

35.1	XZZ	1	3	5	-0.0329330611429062
35.1	XZZ	3	1	5	-0.251069351366217
35.1	XZZ	5	3	1	0.0263391677192112

35.15	XZZ	1	3	5	-0.0334786948403
35.15	XZZ	3	1	5	-0.255522696860776
35.15	XZZ	5	3	1	0.0264552517846811

35.2	XZZ	1	3	5	-0.034010236765123
35.2	XZZ	3	1	5	-0.259882946820569
35.2	XZZ	5	3	1	0.0265624861964522

35.25	XZZ	1	3	5	-0.0345274809925814
35.25	XZZ	3	1	5	-0.26414388687478
35.25	XZZ	5	3	1	0.0266608648809264

35.3	XZZ	1	3	5	-0.0350302287355388
35.3	XZZ	3	1	5	-0.268299461541291
35.3	XZZ	5	3	1	0.0267503856488468

35.35	XZZ	1	3	5	-0.0355182886659099
35.35	XZZ	3	1	5	-0.272343782825341
35.35	XZZ	5	3	1	0.0268310500911138

35.4	XZZ	1	3	5	-0.0359914769193813
35.4	XZZ	3	1	5	-0.276271138526843
35.4	XZZ	5	3	1	0.0269028637661092

35.45	XZZ	1	3	5	-0.0364496171495294
35.45	XZZ	3	1	5	-0.280076000259779
35.45	XZZ	5	3	1	0.026965835851173

35.5	XZZ	1	3	5	-0.0368925406390165
35.5	XZZ	3	1	5	-0.28375303115862
35.5	XZZ	5	3	1	0.027019979464468

35.55	XZZ	1	3	5	-0.0373200864325195
35.55	XZZ	3	1	5	-0.287297093267858
35.55	XZZ	5	3	1	0.0270653114650129

35.6	XZZ	1	3	5	-0.0377321011660414
35.6	XZZ	3	1	5	-0.290703254602765
35.6	XZZ	5	3	1	0.0271018524681439

35.65	XZZ	1	3	5	-0.038128439541384
35.65	XZZ	3	1	5	-0.293966795865747
35.65	XZZ	5	3	1	0.0271296268051707

35.7	XZZ	1	3	5	-0.0385089641187459
35.7	XZZ	3	1	5	-0.297083216826043
35.7	XZZ	5	3	1	0.0271486626308998

35.75	XZZ	1	3	5	-0.0388735452574842
35.75	XZZ	3	1	5	-0.300048242321983
35.75	XZZ	5	3	1	0.0271589916497922

35.8	XZZ	1	3	5	-0.0392220615740018
35.8	XZZ	3	1	5	-0.302857827915878
35.8	XZZ	5	3	1	0.0271606493101409

35.85	XZZ	1	3	5	-0.039554399822956
35.85	XZZ	3	1	5	-0.305508165161251
35.85	XZZ	5	3	1	0.0271536746903922

35.9	XZZ	1	3	5	-0.0398704545454949
35.9	XZZ	3	1	5	-0.307995686498208
35.9	XZZ	5	3	1	0.0271381104751046

35.95	XZZ	1	3	5	-0.0401701287582822
35.95	XZZ	3	1	5	-0.310317069764157
35.95	XZZ	5	3	1	0.027114002902164

36	XZZ	1	3	5	-0.0404533336872551
36	XZZ	3	1	5	-0.31246924229005
36	XZZ	5	3	1	0.0270814018810402

36.05	XZZ	1	3	5	-0.0407199887667304
36.05	XZZ	3	1	5	-0.314449384622266
36.05	XZZ	5	3	1	0.0270403606480491

36.1	XZZ	1	3	5	-0.0409700216468145
36.1	XZZ	3	1	5	-0.31625493383275
36.1	XZZ	5	3	1	0.0269909360159907

36.15	XZZ	1	3	5	-0.0412033684635095
36.15	XZZ	3	1	5	-0.317883586415027
36.15	XZZ	5	3	1	0.0269331883241434

36.2	XZZ	1	3	5	-0.0414199735536479
36.2	XZZ	3	1	5	-0.319333300779374
36.2	XZZ	5	3	1	0.0268671811687427

36.25	XZZ	1	3	5	-0.041619789719737
36.25	XZZ	3	1	5	-0.320602299330123
36.25	XZZ	5	3	1	0.0267929815971478

36.3	XZZ	1	3	5	-0.0418027782739294
36.3	XZZ	3	1	5	-0.321689070126283
36.3	XZZ	5	3	1	0.026710659976649

36.35	XZZ	1	3	5	-0.0419689084896855
36.35	XZZ	3	1	5	-0.322592368129454
36.35	XZZ	5	3	1	0.0266202899457321

36.4	XZZ	1	3	5	-0.0421181583900824
36.4	XZZ	3	1	5	-0.323311216041895
36.4	XZZ	5	3	1	0.0265219483727668

36.45	XZZ	1	3	5	-0.0422505144284719
36.45	XZZ	3	1	5	-0.323844904701066
36.45	XZZ	5	3	1	0.0264157154348058

36.5	XZZ	1	3	5	-0.0423659712047703
36.5	XZZ	3	1	5	-0.324192993087349
36.5	XZZ	5	3	1	0.0263016743006294

36.55	XZZ	1	3	5	-0.0424645319374479
36.55	XZZ	3	1	5	-0.324355307904084
36.55	XZZ	5	3	1	0.0261799113478735

36.6	XZZ	1	3	5	-0.0425462083395975
36.6	XZZ	3	1	5	-0.324331942737632
36.6	XZZ	5	3	1	0.0260505159907435

36.65	XZZ	1	3	5	-0.0426110200188178
36.65	XZZ	3	1	5	-0.324123256818247
36.65	XZZ	5	3	1	0.025913580654404

36.7	XZZ	1	3	5	-0.0426589953001251
36.7	XZZ	3	1	5	-0.32372987338056
36.7	XZZ	5	3	1	0.0257692007041161

36.75	XZZ	1	3	5	-0.0426901708673731
36.75	XZZ	3	1	5	-0.323152677585618
36.75	XZZ	5	3	1	0.0256174744983194

36.8	XZZ	1	3	5	-0.0427045914270285
36.8	XZZ	3	1	5	-0.322392814084558
36.8	XZZ	5	3	1	0.0254585031365117

36.85	XZZ	1	3	5	-0.0427023102805134
36.85	XZZ	3	1	5	-0.32145168416119
36.85	XZZ	5	3	1	0.025292390568602

36.9	XZZ	1	3	5	-0.0426833888262857
36.9	XZZ	3	1	5	-0.32033094250791
36.9	XZZ	5	3	1	0.0251192435394355

36.95	XZZ	1	3	5	-0.04264789642025
36.95	XZZ	3	1	5	-0.319032493597023
36.95	XZZ	5	3	1	0.0249391714081762

37	XZZ	1	3	5	-0.0425959109097153
37	XZZ	3	1	5	-0.317558487692183
37	XZZ	5	3	1	0.0247522862012009

37.05	XZZ	1	3	5	-0.0425275183193911
37.05	XZZ	3	1	5	-0.3159113164827
37.05	XZZ	5	3	1	0.0245587025753378

37.1	XZZ	1	3	5	-0.0424428120858825
37.1	XZZ	3	1	5	-0.314093608371201
37.1	XZZ	5	3	1	0.0243585376080116

37.15	XZZ	1	3	5	-0.0423418942674899
37.15	XZZ	3	1	5	-0.312108223407108
37.15	XZZ	5	3	1	0.0241519108902449

37.2	XZZ	1	3	5	-0.0422248749214763
37.2	XZZ	3	1	5	-0.309958247850361
37.2	XZZ	5	3	1	0.0239389444356263

37.25	XZZ	1	3	5	-0.0420918711216929
37.25	XZZ	3	1	5	-0.307646988448817
37.25	XZZ	5	3	1	0.0237197625367283

37.3	XZZ	1	3	5	-0.0419430085854234
37.3	XZZ	3	1	5	-0.305177966373621
37.3	XZZ	5	3	1	0.0234944918010188

37.35	XZZ	1	3	5	-0.0417784208727991
37.35	XZZ	3	1	5	-0.302554910809023
37.35	XZZ	5	3	1	0.0232632610009574

37.4	XZZ	1	3	5	-0.0415982479667367
37.4	XZZ	3	1	5	-0.299781752302934
37.4	XZZ	5	3	1	0.023026201119894

37.45	XZZ	1	3	5	-0.041402638643866
37.45	XZZ	3	1	5	-0.296862615804275
37.45	XZZ	5	3	1	0.0227834451733154

37.5	XZZ	1	3	5	-0.0411917493560182
37.5	XZZ	3	1	5	-0.293801813371457
37.5	XZZ	5	3	1	0.0225351282064867

37.55	XZZ	1	3	5	-0.0409657421298938
37.55	XZZ	3	1	5	-0.290603836703067
37.55	XZZ	5	3	1	0.022281387211041

37.6	XZZ	1	3	5	-0.0407247880938431
37.6	XZZ	3	1	5	-0.287273349390748
37.6	XZZ	5	3	1	0.0220223610563554

37.65	XZZ	1	3	5	-0.0404690654862852
37.65	XZZ	3	1	5	-0.283815178847669
37.65	XZZ	5	3	1	0.0217581904480404

37.7	XZZ	1	3	5	-0.0401987581903943
37.7	XZZ	3	1	5	-0.280234308138719
37.7	XZZ	5	3	1	0.0214890178107702

37.75	XZZ	1	3	5	-0.0399140585139824
37.75	XZZ	3	1	5	-0.276535867545458
37.75	XZZ	5	3	1	0.0212149872335036

37.8	XZZ	1	3	5	-0.0396151655090132
37.8	XZZ	3	1	5	-0.272725125878706
37.8	XZZ	5	3	1	0.0209362444270381

37.85	XZZ	1	3	5	-0.039302284136702
37.85	XZZ	3	1	5	-0.268807481698139
37.85	XZZ	5	3	1	0.0206529366914196

37.9	XZZ	1	3	5	-0.0389756268992404
37.9	XZZ	3	1	5	-0.26478845432331
37.9	XZZ	5	3	1	0.0203652126822014

37.95	XZZ	1	3	5	-0.0386354134129698
37.95	XZZ	3	1	5	-0.260673674656194
37.95	XZZ	5	3	1	0.0200732224967411

38	XZZ	1	3	5	-0.0382818671941046
38	XZZ	3	1	5	-0.256468875922595
38	XZZ	5	3	1	0.0197771176175147

38.05	XZZ	1	3	5	-0.0379152206198697
38.05	XZZ	3	1	5	-0.252179884298047
38.05	XZZ	5	3	1	0.0194770506954453

38.1	XZZ	1	3	5	-0.0375357121738614
38.1	XZZ	3	1	5	-0.247812609301166
38.1	XZZ	5	3	1	0.0191731755866964

38.15	XZZ	1	3	5	-0.0371435840948595
38.15	XZZ	3	1	5	-0.24337303424973
38.15	XZZ	5	3	1	0.0188656472455419

38.2	XZZ	1	3	5	-0.0367390868762014
38.2	XZZ	3	1	5	-0.238867206592384
38.2	XZZ	5	3	1	0.0185546217078014

38.25	XZZ	1	3	5	-0.0363224764711053
38.25	XZZ	3	1	5	-0.234301228080133
38.25	XZZ	5	3	1	0.0182402557777085

38.3	XZZ	1	3	5	-0.0358940131530174
38.3	XZZ	3	1	5	-0.229681245025828
38.3	XZZ	5	3	1	0.0179227074157813

38.35	XZZ	1	3	5	-0.0354539640616037
38.35	XZZ	3	1	5	-0.225013438483727
38.35	XZZ	5	3	1	0.0176021352838718

38.4	XZZ	1	3	5	-0.0350026025576364
38.4	XZZ	3	1	5	-0.220304014357469
38.4	XZZ	5	3	1	0.0172786986051546

38.45	XZZ	1	3	5	-0.0345402033304392
38.45	XZZ	3	1	5	-0.215559193584621
38.45	XZZ	5	3	1	0.0169525575917006

38.5	XZZ	1	3	5	-0.0340670500747418
38.5	XZZ	3	1	5	-0.210785202369107
38.5	XZZ	5	3	1	0.0166238727121793

38.55	XZZ	1	3	5	-0.0335834308116025
38.55	XZZ	3	1	5	-0.205988262258904
38.55	XZZ	5	3	1	0.0162928050827389

38.6	XZZ	1	3	5	-0.0330896361974898
38.6	XZZ	3	1	5	-0.201174580484709
38.6	XZZ	5	3	1	0.0159595164001225

38.65	XZZ	1	3	5	-0.0325859636845048
38.65	XZZ	3	1	5	-0.196350340289081
38.65	XZZ	5	3	1	0.015624168604939

38.7	XZZ	1	3	5	-0.0320727160141622
38.7	XZZ	3	1	5	-0.191521691247811
38.7	XZZ	5	3	1	0.0152869236948095

38.75	XZZ	1	3	5	-0.0315501955434192
38.75	XZZ	3	1	5	-0.186694739789986
38.75	XZZ	5	3	1	0.0149479442972865

38.8	XZZ	1	3	5	-0.031018713501541
38.8	XZZ	3	1	5	-0.181875539861791
38.8	XZZ	5	3	1	0.0146073929127523

38.85	XZZ	1	3	5	-0.0304785842377173
38.85	XZZ	3	1	5	-0.177070083497966
38.85	XZZ	5	3	1	0.0142654321476212

38.9	XZZ	1	3	5	-0.02993012374751
38.9	XZZ	3	1	5	-0.172284291766015
38.9	XZZ	5	3	1	0.013922224747297

38.95	XZZ	1	3	5	-0.0293736538692185
38.95	XZZ	3	1	5	-0.167524005780894
38.95	XZZ	5	3	1	0.0135779330376162

39	XZZ	1	3	5	-0.0288095003591136
39	XZZ	3	1	5	-0.162794977808107
39	XZZ	5	3	1	0.0132327194214513

39.05	XZZ	1	3	5	-0.0282379887695617
39.05	XZZ	3	1	5	-0.158102862637476
39.05	XZZ	5	3	1	0.0128867461363912

39.1	XZZ	1	3	5	-0.0276594513345246
39.1	XZZ	3	1	5	-0.153453209172133
39.1	XZZ	5	3	1	0.0125401749608162

39.15	XZZ	1	3	5	-0.027074223467588
39.15	XZZ	3	1	5	-0.148851452068726
39.15	XZZ	5	3	1	0.012193167289877

39.2	XZZ	1	3	5	-0.0264826391689634
39.2	XZZ	3	1	5	-0.144302903744038
39.2	XZZ	5	3	1	0.0118458842135259

39.25	XZZ	1	3	5	-0.0258850393011966
39.25	XZZ	3	1	5	-0.139812746619036
39.25	XZZ	5	3	1	0.0114984862758867

39.3	XZZ	1	3	5	-0.0252817688565999
39.3	XZZ	3	1	5	-0.135386025433626
39.3	XZZ	5	3	1	0.0111511330145295

39.35	XZZ	1	3	5	-0.0246731657119103
39.35	XZZ	3	1	5	-0.131027639956632
39.35	XZZ	5	3	1	0.0108039839003784

39.4	XZZ	1	3	5	-0.0240595792710997
39.4	XZZ	3	1	5	-0.126742338073327
39.4	XZZ	5	3	1	0.0104571973080353

39.45	XZZ	1	3	5	-0.0234413597705159
39.45	XZZ	3	1	5	-0.122534708761606
39.45	XZZ	5	3	1	0.010110930835988

39.5	XZZ	1	3	5	-0.0228188528740741
39.5	XZZ	3	1	5	-0.118409175718485
39.5	XZZ	5	3	1	0.00976534132990292

39.55	XZZ	1	3	5	-0.0221924121365436
39.55	XZZ	3	1	5	-0.114369991217337
39.55	XZZ	5	3	1	0.00942058454684462

39.6	XZZ	1	3	5	-0.021562391497599
39.6	XZZ	3	1	5	-0.11042123005344
39.6	XZZ	5	3	1	0.0090768152576267

39.65	XZZ	1	3	5	-0.0209291426333931
39.65	XZZ	3	1	5	-0.106566784027438
39.65	XZZ	5	3	1	0.00873418716665769

39.7	XZZ	1	3	5	-0.020293021696887
39.7	XZZ	3	1	5	-0.102810356698614
39.7	XZZ	5	3	1	0.00839285279403082

39.75	XZZ	1	3	5	-0.0196543864124759
39.75	XZZ	3	1	5	-0.0991554583593149
39.75	XZZ	5	3	1	0.00805296343392997

39.8	XZZ	1	3	5	-0.019013589379715
39.8	XZZ	3	1	5	-0.0956054014372937
39.8	XZZ	5	3	1	0.00771466910677252

39.85	XZZ	1	3	5	-0.0183709894513009
39.85	XZZ	3	1	5	-0.0921632962884492
39.85	XZZ	5	3	1	0.00737811845467895

39.9	XZZ	1	3	5	-0.0177269454912043
39.9	XZZ	3	1	5	-0.0888320471482868
39.9	XZZ	5	3	1	0.0070434586976715

39.95	XZZ	1	3	5	-0.0170818113831801
39.95	XZZ	3	1	5	-0.085614348596974
39.95	XZZ	5	3	1	0.00671083556630781

40	XZZ	1	3	5	-0.016435946029937
40	XZZ	3	1	5	-0.0825126823836658
40	XZZ	5	3	1	0.00638039341804628

40.05	XZZ	1	3	5	-0.0157897081880294
40.05	XZZ	3	1	5	-0.0795293144592541
40.05	XZZ	5	3	1	0.00605227438019613

40.1	XZZ	1	3	5	-0.0151434506161588
40.1	XZZ	3	1	5	-0.0766662925077594
40.1	XZZ	5	3	1	0.00572661966748819

40.15	XZZ	1	3	5	-0.0144975310151113
40.15	XZZ	3	1	5	-0.0739254438568999
40.15	XZZ	5	3	1	0.00540356834640926

40.2	XZZ	1	3	5	-0.0138523071433484
40.2	XZZ	3	1	5	-0.0713083736085696
40.2	XZZ	5	3	1	0.00508325769865083

40.25	XZZ	1	3	5	-0.0132081275149087
40.25	XZZ	3	1	5	-0.0688164632693884
40.25	XZZ	5	3	1	0.00476582332073769

40.3	XZZ	1	3	5	-0.0125653477583273
40.3	XZZ	3	1	5	-0.0664508697851846
40.3	XZZ	5	3	1	0.00445139872551997

40.35	XZZ	1	3	5	-0.0119243209746775
40.35	XZZ	3	1	5	-0.0642125247510359
40.35	XZZ	5	3	1	0.00414011546760234

40.4	XZZ	1	3	5	-0.0112853939292127
40.4	XZZ	3	1	5	-0.0621021341955221
40.4	XZZ	5	3	1	0.00383210316035112

40.45	XZZ	1	3	5	-0.0106489165151578
40.45	XZZ	3	1	5	-0.0601201786650971
40.45	XZZ	5	3	1	0.00352748925110224

40.5	XZZ	1	3	5	-0.0100152362608372
40.5	XZZ	3	1	5	-0.0582669136174344
40.5	XZZ	5	3	1	0.00322639905478423

40.55	XZZ	1	3	5	-0.00938469522457694
40.55	XZZ	3	1	5	-0.0565423702750743
40.55	XZZ	5	3	1	0.00292895571197607

40.6	XZZ	1	3	5	-0.00875763669066333
40.6	XZZ	3	1	5	-0.0549463567994543
40.6	XZZ	5	3	1	0.0026352801127035

40.65	XZZ	1	3	5	-0.00813440104730336
40.65	XZZ	3	1	5	-0.0534784598042941
40.65	XZZ	5	3	1	0.0023454908359748

40.7	XZZ	1	3	5	-0.00751532411984389
40.7	XZZ	3	1	5	-0.0521380462850885
40.7	XZZ	5	3	1	0.0020597041227186

40.75	XZZ	1	3	5	-0.0069007410119478
40.75	XZZ	3	1	5	-0.0509242658547273
40.75	XZZ	5	3	1	0.00177803381230875

40.8	XZZ	1	3	5	-0.00629098372358504
40.8	XZZ	3	1	5	-0.0498360533389022
40.8	XZZ	5	3	1	0.00150059129653412

40.85	XZZ	1	3	5	-0.00568637979219582
40.85	XZZ	3	1	5	-0.0488721317414709
40.85	XZZ	5	3	1	0.00122748548917983

40.9	XZZ	1	3	5	-0.00508725493353482
40.9	XZZ	3	1	5	-0.0480310155114727
40.9	XZZ	5	3	1	0.000958822734906095

40.95	XZZ	1	3	5	-0.00449393131321606
40.95	XZZ	3	1	5	-0.0473110141610933
40.95	XZZ	5	3	1	0.000694706874017968

41	XZZ	1	3	5	-0.00390672663880677
41	XZZ	3	1	5	-0.046710236218691
41	XZZ	5	3	1	0.000435239025264727

41.05	XZZ	1	3	5	-0.00332595583416602
41.05	XZZ	3	1	5	-0.0462265934757573
41.05	XZZ	5	3	1	0.000180517699513267

41.1	XZZ	1	3	5	-0.0027519296338716
41.1	XZZ	3	1	5	-0.0458578055612734
41.1	XZZ	5	3	1	-6.93612957353594e-05

41.15	XZZ	1	3	5	-0.00218495484489284
41.15	XZZ	3	1	5	-0.0456014048156271
41.15	XZZ	5	3	1	-0.000314304926460706

41.2	XZZ	1	3	5	-0.00162533403498588
41.2	XZZ	3	1	5	-0.0454547414493168
41.2	XZZ	5	3	1	-0.000554222909889753

41.25	XZZ	1	3	5	-0.00107336522056401
41.25	XZZ	3	1	5	-0.0454149890020012
41.25	XZZ	5	3	1	-0.00078902779965103

41.3	XZZ	1	3	5	-0.000529342796361342
41.3	XZZ	3	1	5	-0.0454791500508371
41.3	XZZ	5	3	1	-0.00101863498319387

41.35	XZZ	1	3	5	6.44426613770317e-06
41.35	XZZ	3	1	5	-0.0456440622117797
41.35	XZZ	5	3	1	-0.00124296274627615

41.4	XZZ	1	3	5	0.000533712373639471
41.4	XZZ	3	1	5	-0.0459064043890134
41.4	XZZ	5	3	1	-0.0014619323040514

41.45	XZZ	1	3	5	0.00105218003225209
41.45	XZZ	3	1	5	-0.0462627032038698
41.45	XZZ	5	3	1	-0.00167546778832924

41.5	XZZ	1	3	5	0.0015615735246168
41.5	XZZ	3	1	5	-0.046709339791005
41.5	XZZ	5	3	1	-0.00188349631908792

41.55	XZZ	1	3	5	0.00206162354172566
41.55	XZZ	3	1	5	-0.0472425566983929
41.55	XZZ	5	3	1	-0.00208594802595779

41.6	XZZ	1	3	5	0.00255206545383677
41.6	XZZ	3	1	5	-0.0478584649916169
41.6	XZZ	5	3	1	-0.00228275609202819

41.65	XZZ	1	3	5	0.00303264060519071
41.65	XZZ	3	1	5	-0.0485530516735874
41.65	XZZ	5	3	1	-0.00247385672506836

41.7	XZZ	1	3	5	0.00350309593146107
41.7	XZZ	3	1	5	-0.0493221871780576
41.7	XZZ	5	3	1	-0.00265918921443469

41.75	XZZ	1	3	5	0.0039631831738183
41.75	XZZ	3	1	5	-0.0501616329840426
41.75	XZZ	5	3	1	-0.00283869598861837

41.8	XZZ	1	3	5	0.00441266069623173
41.8	XZZ	3	1	5	-0.0510670496257838
41.8	XZZ	5	3	1	-0.00301232264381852

41.85	XZZ	1	3	5	0.00485129253665135
41.85	XZZ	3	1	5	-0.0520340046015663
41.85	XZZ	5	3	1	-0.00318001758071558

41.9	XZZ	1	3	5	0.00527884829559445
41.9	XZZ	3	1	5	-0.053057980436745
41.9	XZZ	5	3	1	-0.00334173287220791

41.95	XZZ	1	3	5	0.00569510409045118
41.95	XZZ	3	1	5	-0.0541343830973806
41.95	XZZ	5	3	1	-0.00349742344447685

42	XZZ	1	3	5	0.00609984214617234
42	XZZ	3	1	5	-0.0552585502471674
42	XZZ	5	3	1	-0.00364704748774908

42.05	XZZ	1	3	5	0.00649285078735572
42.05	XZZ	3	1	5	-0.0564257596142721
42.05	XZZ	5	3	1	-0.00379056639388959

42.1	XZZ	1	3	5	0.00687392490387074
42.1	XZZ	3	1	5	-0.0576312377006214
42.1	XZZ	5	3	1	-0.00392794477251574

42.15	XZZ	1	3	5	0.00724286582930774
42.15	XZZ	3	1	5	-0.0588701682422608
42.15	XZZ	5	3	1	-0.00405915043832166

42.2	XZZ	1	3	5	0.00759948140034129
42.2	XZZ	3	1	5	-0.0601377007857389
42.2	XZZ	5	3	1	-0.00418415449458455

42.25	XZZ	1	3	5	0.00794358616601226
42.25	XZZ	3	1	5	-0.0614289595235572
42.25	XZZ	5	3	1	-0.00430293122805282

42.3	XZZ	1	3	5	0.00827500136186836
42.3	XZZ	3	1	5	-0.0627390518822613
42.3	XZZ	5	3	1	-0.00441545818138283

42.35	XZZ	1	3	5	0.00859355515309871
42.35	XZZ	3	1	5	-0.0640630770966696
42.35	XZZ	5	3	1	-0.00452171617865325

42.4	XZZ	1	3	5	0.00889908248041731
42.4	XZZ	3	1	5	-0.065396135165022
42.4	XZZ	5	3	1	-0.0046216892664147

42.45	XZZ	1	3	5	0.00919142521088926
42.45	XZZ	3	1	5	-0.0667333353198791
42.45	XZZ	5	3	1	-0.00471536475285404

42.5	XZZ	1	3	5	0.00947043248732298
42.5	XZZ	3	1	5	-0.0680698046039111
42.5	XZZ	5	3	1	-0.00480273319930452

42.55	XZZ	1	3	5	0.00973596030485505
42.55	XZZ	3	1	5	-0.0694006966537872
42.55	XZZ	5	3	1	-0.0048837884199615

42.6	XZZ	1	3	5	0.00998787171260248
42.6	XZZ	3	1	5	-0.0707212000962933
42.6	XZZ	5	3	1	-0.00495852747429593

