#time	quantity	value
7.35 	max_bond_dim	11
7.35 	duration_ms	1093

7.4 	tr_rho	1
7.4 	S_2	2.41179942452286
7.4 	OSEE_center	1.34749379671854
7.4 	max_bond_dim	6
7.4 	duration_ms	1101

7.45 	tr_rho	1
7.45 	S_2	2.41346561212951
7.45 	OSEE_center	1.35013931526334
7.45 	max_bond_dim	6
7.45 	duration_ms	1108

7.5 	tr_rho	1.00000000000039
7.5 	S_2	2.41512987508287
7.5 	OSEE_center	1.35260675830873
7.5 	max_bond_dim	10
7.5 	duration_ms	1115

7.55 	tr_rho	1
7.55 	S_2	2.41679214522195
7.55 	OSEE_center	1.35489572430707
7.55 	max_bond_dim	6
7.55 	duration_ms	1123

7.6 	tr_rho	1
7.6 	S_2	2.41845235490184
7.6 	OSEE_center	1.35700584562123
7.6 	max_bond_dim	6
7.6 	duration_ms	1130

7.65 	tr_rho	1.00000000000024
7.65 	S_2	2.42011043700943
7.65 	OSEE_center	1.35893678845154
7.65 	max_bond_dim	11
7.65 	duration_ms	1138

7.7 	tr_rho	1
7.7 	S_2	2.42176632497033
7.7 	OSEE_center	1.36068825276451
7.7 	max_bond_dim	6
7.7 	duration_ms	1146

7.75 	tr_rho	1
7.75 	S_2	2.42341995275784
7.75 	OSEE_center	1.362259972224
7.75 	max_bond_dim	6
7.75 	duration_ms	1153

7.8 	tr_rho	1.00000000000027
7.8 	S_2	2.42507125490605
7.8 	OSEE_center	1.36365171412505
7.8 	max_bond_dim	10
7.8 	duration_ms	1160

7.85 	tr_rho	1
7.85 	S_2	2.42672016651925
7.85 	OSEE_center	1.36486327933057
7.85 	max_bond_dim	5
7.85 	duration_ms	1168

7.9 	tr_rho	1
7.9 	S_2	2.42836662328041
7.9 	OSEE_center	1.36589450221143
7.9 	max_bond_dim	6
7.9 	duration_ms	1175

7.95 	tr_rho	1.00000000000016
7.95 	S_2	2.43001056146672
7.95 	OSEE_center	1.36674525059
7.95 	max_bond_dim	11
7.95 	duration_ms	1183

8 	tr_rho	1
8 	S_2	2.43165191795862
8 	OSEE_center	1.36741542568761
8 	max_bond_dim	6
8 	duration_ms	1191

8.05 	tr_rho	1
8.05 	S_2	2.43329063025148
8.05 	OSEE_center	1.36790496207617
8.05 	max_bond_dim	6
8.05 	duration_ms	1198

8.1 	tr_rho	1.0000000000004
8.1 	S_2	2.4349266364697
8.1 	OSEE_center	1.36821382763415
8.1 	max_bond_dim	11
8.1 	duration_ms	1205

8.15 	tr_rho	1
8.15 	S_2	2.43655987537999
8.15 	OSEE_center	1.3683420235073
8.15 	max_bond_dim	5
8.15 	duration_ms	1213

8.2 	tr_rho	1
8.2 	S_2	2.43819028640049
8.2 	OSEE_center	1.36828958407434
8.2 	max_bond_dim	6
8.2 	duration_ms	1220

8.25 	tr_rho	0.99999999999971
8.25 	S_2	2.43981780962134
8.25 	OSEE_center	1.36805657691777
8.25 	max_bond_dim	10
8.25 	duration_ms	1227

8.3 	tr_rho	1
8.3 	S_2	2.44144238581462
8.3 	OSEE_center	1.36764310280014
8.3 	max_bond_dim	6
8.3 	duration_ms	1236

8.35 	tr_rho	1
8.35 	S_2	2.44306395645297
8.35 	OSEE_center	1.36704929564588
8.35 	max_bond_dim	6
8.35 	duration_ms	1243

8.4 	tr_rho	1.00000000000074
8.4 	S_2	2.4446824637219
8.4 	OSEE_center	1.36627532252907
8.4 	max_bond_dim	10
8.4 	duration_ms	1250

8.45 	tr_rho	1
8.45 	S_2	2.44629785054015
8.45 	OSEE_center	1.36532138366707
8.45 	max_bond_dim	6
8.45 	duration_ms	1258

8.5 	tr_rho	1
8.5 	S_2	2.44791006057038
8.5 	OSEE_center	1.36418771242046
8.5 	max_bond_dim	6
8.5 	duration_ms	1265

8.55 	tr_rho	1.00000000000043
8.55 	S_2	2.44951903824572
8.55 	OSEE_center	1.36287457529913
8.55 	max_bond_dim	9
8.55 	duration_ms	1272

8.6 	tr_rho	1
8.6 	S_2	2.4511247287836
8.6 	OSEE_center	1.36138227197501
8.6 	max_bond_dim	6
8.6 	duration_ms	1281

8.65 	tr_rho	1
