#time	operator	index	value
3.35	Z	1	0.0185470787514551
3.35	X	3	-0.149991102463588
3.35	Y	3	0.157678364746433
3.35	Z	3	-0.0252827587530313
3.35	X	5	0.141301926633232
3.35	Y	5	0.391189896393243
3.35	Z	5	0.0138424521859035

3.4	X	1	0.249639622019656
3.4	Y	1	0.461312715296258
3.4	Z	1	0.0189581261751281
3.4	X	3	-0.15278595111391
3.4	Y	3	0.166403536541498
3.4	Z	3	-0.0250793948470028
3.4	X	5	0.147641700413154
3.4	Y	5	0.397208174875381
3.4	Z	5	0.0140887647661255

3.45	X	1	0.259124437044247
3.45	Y	1	0.466538941906179
3.45	Z	1	0.0193690014458832
3.45	X	3	-0.155379094064988
3.45	Y	3	0.175342212507383
3.45	Z	3	-0.0248760712780224
3.45	X	5	0.154060162575615
3.45	Y	5	0.403102654471237
3.45	Z	5	0.0143350158249939

3.5	X	1	0.268683833165682
3.5	Y	1	0.471542543861431
3.5	Z	1	0.0197797046358193
3.5	X	3	-0.157759857016661
3.5	Y	3	0.184487566304456
3.5	Z	3	-0.0246727880380846
3.5	X	5	0.160555071848529
3.5	Y	5	0.408871991668772
3.5	Z	5	0.0145812053776356

3.55	X	1	0.278312870821341
3.55	Y	1	0.476322041177239
3.55	Z	1	0.0201902358170084
3.55	X	3	-0.159917827488902
3.55	Y	3	0.193832313444637
3.55	Z	3	-0.0244695451191944
3.55	X	5	0.16712416533501
3.55	Y	5	0.414514884531726
3.55	Z	5	0.0148273334395327

3.6	X	1	0.288006583538012
3.6	Y	1	0.480876064656225
3.6	Z	1	0.020600595061489
3.6	X	3	-0.161842873442244
3.6	Y	3	0.203368722092148
3.6	Z	3	-0.0242663425133557
3.6	X	5	0.173765159367848
3.6	Y	5	0.42003007299985
3.6	Z	5	0.0150734000261365

3.65	X	1	0.297759980409887
3.65	Y	1	0.485203356361359
3.65	Z	1	0.0210107824412708
3.65	X	3	-0.163525161441484
3.65	Y	3	0.213088624601313
3.65	Z	3	-0.0240631802125663
3.65	X	5	0.180475750291563
3.65	Y	5	0.425416339218549
3.65	Z	5	0.0153194051526213

3.7	X	1	0.307568048584164
3.7	Y	1	0.489302770033638
3.7	Z	1	0.0214207980283349
3.7	X	3	-0.164955174333865
3.7	Y	3	0.222983429772004
3.7	Z	3	-0.0238600582088344
3.7	X	5	0.187253615141094
3.7	Y	5	0.430672507925002
3.7	Z	5	0.0155653488344353

3.75	X	1	0.317425755753359
3.75	Y	1	0.49317327145406
3.75	Z	1	0.0218306418946285
3.75	X	3	-0.166123728413837
3.75	Y	3	0.233044135802194
3.75	Z	3	-0.0236569764941671
3.75	X	5	0.194096412523086
3.75	Y	5	0.435797446693872
3.75	Z	5	0.0158112310870109

3.8	X	1	0.327328052652707
3.8	Y	1	0.496813938750103
3.8	Z	1	0.0222403141120729
3.8	X	3	-0.167021990047274
3.8	Y	3	0.243261343915989
3.8	Z	3	-0.0234539350605782
3.8	X	5	0.201001783421766
3.8	Y	5	0.440790066219768
3.8	Z	5	0.0160570519258604

3.85	X	1	0.337269875561692
3.85	Y	1	0.500223962646455
3.85	Z	1	0.0226498147525569
3.85	X	3	-0.167641491729013
3.85	Y	3	0.253625272644492
3.85	Z	3	-0.0232509339000685
3.85	X	5	0.207967351901407
3.85	Y	5	0.44564932065166
3.85	Z	5	0.0163028113657335

3.9	X	1	0.347246148808204
3.9	Y	1	0.503402646660216
3.9	Z	1	0.0230591438879396
3.9	X	3	-0.167974147548494
3.9	Y	3	0.264125772735851
3.9	Z	3	-0.023047973004657
3.9	X	5	0.214990725928712
3.9	Y	5	0.45037420785191
3.9	Z	5	0.0165485094224183

3.95	X	1	0.35725178727441
3.95	Y	1	0.506349407240178
3.95	Z	1	0.0234683015900487
3.95	X	3	-0.168012268039239
3.95	Y	3	0.274752342669833
3.95	Z	3	-0.0228450523663518
3.95	X	5	0.222069498288969
3.95	Y	5	0.454963769542621
3.95	Z	5	0.016794146111038

4	X	1	0.367281698902779
4	Y	1	0.509063773850612
4	Z	1	0.0238772879306845
4	X	3	-0.167748574389001
4	Y	3	0.285494144751415
4	Z	3	-0.022642171977171
4	X	5	0.229201247218001
4	Y	5	0.459417091691445
4	Z	5	0.0170397214470228

4.05	X	1	0.377330787201242
4.05	Y	1	0.511545388999399
4.05	Z	1	0.0242861029816124
4.05	X	3	-0.167176211988408
4.05	Y	3	0.296340021756937
4.05	Z	3	-0.0224393318291396
4.05	X	5	0.236383537327248
4.05	Y	5	0.463733304621646
4.05	Z	5	0.0172852354461326

4.1	X	1	0.387393953746252
4.1	Y	1	0.513794008210517
4.1	Z	1	0.0246947468145759
4.1	X	3	-0.166288763297046
4.1	Y	3	0.307278514105563
4.1	Z	3	-0.0222365319142585
4.1	X	5	0.243613920464327
4.1	Y	5	0.467911583215803
4.1	Z	5	0.0175306881228275

4.15	X	1	0.397466100682212
4.15	Y	1	0.515809499941359
4.15	Z	1	0.0251032195012812
4.15	X	3	-0.165080260007048
4.15	Y	3	0.31829787752798
4.15	Z	3	-0.0220337722245557
4.15	X	5	0.250889936332287
4.15	Y	5	0.471951147197926
4.15	Z	5	0.017776079492863

4.2	X	1	0.407542133216516
4.2	Y	1	0.517591845444562
4.2	Z	1	0.0255115211134066
4.2	X	3	-0.163545194485409
4.2	Y	3	0.32938610120356
4.2	Z	3	-0.0218310527520586
4.2	X	5	0.25820911349606
4.2	Y	5	0.475851261211393
4.2	Z	5	0.0180214095718431

4.25	X	1	0.417616962108679
4.25	Y	1	0.51914113857472
4.25	Z	1	0.0259196517226027
4.25	X	3	-0.161678530477413
4.25	Y	3	0.340530926336456
4.25	Z	3	-0.0216283734887788
4.25	X	5	0.265568970186472
4.25	Y	5	0.479611234967554
4.25	Z	5	0.0182666783744904

4.3	X	1	0.427685506152281
4.3	Y	1	0.520457585540346
4.3	Z	1	0.0263276114004854
4.3	X	3	-0.159475713054769
