#time	operator	index	value
10.75	Z	3	0.0114451938072658
10.75	X	5	0.0126625924786572
10.75	Y	5	0.380049634880455
10.75	Z	5	0.0391453432413501

10.8	X	1	0.34567288509175
10.8	Y	1	0.655608064940583
10.8	Z	1	0.0682050590228148
10.8	X	3	-0.22416611995774
10.8	Y	3	0.242245285681594
10.8	Z	3	0.0116285299721823
10.8	X	5	0.0160019883112092
10.8	Y	5	0.386322122825443
10.8	Z	5	0.0393399453246534

10.85	X	1	0.353905051892882
10.85	Y	1	0.655701232007035
10.85	Z	1	0.0685848141926767
10.85	X	3	-0.225059753380389
10.85	Y	3	0.251820618782925
10.85	Z	3	0.0118118321349209
10.85	X	5	0.0194329066846193
10.85	Y	5	0.392511975150166
10.85	Z	5	0.0395345080149383

10.9	X	1	0.362109056400633
10.9	Y	1	0.655589960637934
10.9	Z	1	0.0689644145924993
10.9	X	3	-0.22566776774926
10.9	Y	3	0.261483838188337
10.9	Z	3	0.0119951003026768
10.9	X	5	0.022953824269108
10.9	Y	5	0.39861766314607
10.9	Z	5	0.0397290313002973

10.95	X	1	0.370280527488724
10.95	Y	1	0.655275078684183
10.95	Z	1	0.0693438602853424
10.95	X	3	-0.225985049549841
10.95	Y	3	0.271224394300811
10.95	Z	3	0.0121783344823333
10.95	X	5	0.0265631913198385
10.95	Y	5	0.404637687073834
10.95	Z	5	0.0399235151757587

11	X	1	0.378415117864534
11	Y	1	0.65475750970129
11	Z	1	0.0697231513341494
11	X	3	-0.226006903241069
11	Y	3	0.281031512066448
11	Z	3	0.0123615346790031
11	X	5	0.0302594357411764
11	Y	5	0.410570577770562
11	Z	5	0.0401179596754785

11.05	X	1	0.386508506139619
11.05	Y	1	0.654038272322974
11.05	Z	1	0.070102287802054
11.05	X	3	-0.225729060335
11.05	Y	3	0.290894208035299
11.05	Z	3	0.0125447008995952
11.05	X	5	0.0340409605092439
11.05	Y	5	0.416414895931445
11.05	Z	5	0.0403123647943296

11.1	X	1	0.394556398900897
11.1	Y	1	0.653118479562027
11.1	Z	1	0.0704812697520876
11.1	X	3	-0.225147687772873
11.1	Y	3	0.300801307769324
11.1	Z	3	0.0127278331515133
11.1	X	5	0.0379061454855923
11.1	Y	5	0.422169232932528
11.1	Z	5	0.040506730516438

11.15	X	1	0.402554532779639
11.15	Y	1	0.651999338053108
11.15	Z	1	0.0708600972470208
11.15	X	3	-0.224259395586516
11.15	Y	3	0.310741463570847
11.15	Z	3	0.0129109314388264
11.15	X	5	0.0418533482383872
11.15	Y	5	0.427832211390331
11.15	Z	5	0.0407010568974536

11.2	X	1	0.410498676451275
11.2	Y	1	0.650682147312184
11.2	Z	1	0.071238770350006
11.2	X	3	-0.22306124383286
11.2	Y	3	0.320703172501681
11.2	Z	3	0.0130939957689644
11.2	X	5	0.045880903927762
11.2	Y	5	0.43340248511622
11.2	Z	5	0.0408953439215498

11.25	X	1	0.418384632659172
11.25	Y	1	0.64916829889059
11.25	Z	1	0.0716172891239711
11.25	X	3	-0.221550748788435
11.25	Y	3	0.330674794659434
11.25	Z	3	0.0132770261494183
11.25	X	5	0.049987126293826
11.25	Y	5	0.438878739747121
11.25	Z	5	0.0410895915715953

11.3	X	1	0.426208240227124
11.3	Y	1	0.647459275485085
11.3	Z	1	0.071995653631592
11.3	X	3	-0.219725888398734
11.3	Y	3	0.340644571686428
11.3	Z	3	0.0134600225840673
11.3	X	5	0.0541703084253235
11.3	Y	5	0.444259693013275
11.3	Z	5	0.0412837999056207

11.35	X	1	0.433965375989332
11.35	Y	1	0.645556650074112
11.35	Z	1	0.0723738639359624
11.35	X	3	-0.217585106971901
11.35	Y	3	0.35060064547778
11.35	Z	3	0.0136429850804353
11.35	X	5	0.0584287229342318
11.35	Y	5	0.449544095080186
11.35	Z	5	0.0414779689066384

11.4	X	1	0.441651956753497
11.4	Y	1	0.643462084937656
11.4	Z	1	0.0727519200999195
11.4	X	3	-0.215127319108485
11.4	Y	3	0.360531077055047
11.4	Z	3	0.013825913645878
11.4	X	5	0.0627606228255292
11.4	Y	5	0.454730728871887
11.4	Z	5	0.0416720985609215

11.45	X	1	0.449263941242957
11.45	Y	1	0.64117733064364
11.45	Z	1	0.0731298221860857
11.45	X	3	-0.212351912865284
11.45	Y	3	0.370423865580056
11.45	Z	3	0.0140088082848787
11.45	X	5	0.0671642421403737
11.45	Y	5	0.459818410335484
11.45	Z	5	0.0418661889126141

11.5	X	1	0.456797331964087
11.5	Y	1	0.638704225048712
11.5	Z	1	0.0735075702574541
11.5	X	3	-0.209258752147119
11.5	Y	3	0.380266967475395
11.5	Z	3	0.0141916690041245
11.5	X	5	0.0716377967778701
11.5	Y	5	0.464805988874878
11.5	Z	5	0.0420602399621953

11.55	X	1	0.464248177087594
11.55	Y	1	0.636044692203863
11.55	Z	1	0.0738851643767501
11.55	X	3	-0.205848178321199
11.55	Y	3	0.390048315615662
11.55	Z	3	0.0143744958106099
11.55	X	5	0.0761794836359398
11.55	Y	5	0.469692347252616
11.55	Z	5	0.0422542517035965

11.6	X	1	0.471612572307967
11.6	Y	1	0.633200741226055
11.6	Z	1	0.074262604606651
11.6	X	3	-0.202121011056932
11.6	Y	3	0.39975583856632
11.6	Z	3	0.0145572887098914
11.6	X	5	0.0807874840301687
11.6	Y	5	0.474476402560589
11.6	Z	5	0.04244822415874

11.65	X	1	0.478886662646578
11.65	Y	1	0.630174465160232
11.65	Z	1	0.074639891009941
11.65	X	3	-0.198078548387259
11.65	Y	3	0.40937747983293
11.65	Z	3	0.0147400477086296
11.65	X	5	0.085459961852488
11.65	Y	5	0.47915710578732
11.65	Z	5	0.0426421573286086

11.7	X	1	0.486066644243236
11.7	Y	1	0.626968039780947
11.7	Z	1	0.0750170236493574
11.7	X	3	-0.193722565992866
11.7	Y	3	0.418901217090218
11.7	Z	3	0.0149227728142583
11.7	X	5	0.0901950651826104
11.7	Y	5	0.483733442430422
11.7	Z	5	0.0428360512000441

11.75	X	1	0.493148766150695
11.75	Y	1	0.623583722321289
11.75	Z	1	0.075394002587364
11.75	X	3	-0.189055315712081
11.75	Y	3	0.428315081361151
11.75	Z	3	0.0151054640307471
11.75	X	5	0.0949909271189655
11.75	Y	5	0.48820443261845
11.75	Z	5	0.0430299058232202

11.8	X	1	0.500129332017955
11.8	Y	1	0.620023850263223
11.8	Z	1	0.0757708278868062
11.8	X	3	-0.184079523279829
11.8	Y	3	0.437607176115484
11.8	Z	3	0.0152881213655617
11.8	X	5	0.0998456658610993
11.8	Y	5	0.492569131412307
11.8	Z	5	0.0432237211850282

11.85	X	1	0.507004701818361
11.85	Y	1	0.616290839992698
11.85	Z	1	0.0761474996102711
11.85	X	3	-0.178798385297962
11.85	Y	3	0.44676569625171
11.85	Z	3	0.0154707448256652
11.85	X	5	0.104757385651416
11.85	Y	5	0.496826628964606
11.85	Z	5	0.0434174972813572

11.9	X	1	0.513771293538426
11.9	Y	1	0.612387185439252
11.9	Z	1	0.0765240178202311
11.9	X	3	-0.173215565446002
11.9	Y	3	0.455778946938898
11.9	Z	3	0.0156533344159441
11.9	X	5	0.109724177908083
11.9	Y	5	0.500976050769376
11.9	Z	5	0.0436112341440115

11.95	X	1	0.520425584783727
11.95	Y	1	0.608315456737435
11.95	Z	1	0.0769003825793667
11.95	X	3	-0.16733518993727
11.95	Y	3	0.464635362283763
11.95	Z	3	0.0158358901433872
11.95	X	5	0.11474412038248
11.95	Y	5	0.505016557731258
11.95	Z	5	0.0438049317691998

12	X	1	0.526964114389013
12	Y	1	0.604078298803334
12	Z	1	0.0772765939502698
12	X	3	-0.161161842228247
12	Y	3	0.473323523791647
12	Z	3	0.0160184120159348
12	X	5	0.119815279438312
12	Y	5	0.508947346500394
12	Z	5	0.043998590138228

12.05	X	1	0.533383484053283
12.05	Y	1	0.599678429816697
12.05	Z	1	0.077652651995185
12.05	X	3	-0.154700556992045
12.05	Y	3	0.481832178595216
12.05	Z	3	0.0162009000365148
12.05	X	5	0.124935710447656
12.05	Y	5	0.512767649601289
12.05	Z	5	0.0441922093120744

12.1	X	1	0.539680359784161
12.1	Y	1	0.595118639856256
12.1	Z	1	0.0780285567768693
12.1	X	3	-0.147956813366303
12.1	Y	3	0.49015025742164
12.1	Z	3	0.0163833542131084
12.1	X	5	0.130103457474669
12.1	Y	5	0.516476735503539
12.1	Z	5	0.0443857892722442

12.15	X	1	0.545851473449521
12.15	Y	1	0.590401789322191
12.15	Z	1	0.0784043083577558
12.15	X	3	-0.140936527485042
12.15	Y	3	0.498266892262346
12.15	Z	3	0.0165657745531843
12.15	X	5	0.135316554698139
12.15	Y	5	0.520073908823412
12.15	Z	5	0.0445793300093678

12.2	X	1	0.551893624289119
12.2	Y	1	0.585530807346976
12.2	Z	1	0.0787799068001005
12.2	X	3	-0.133646044310881
12.2	Y	3	0.506171433727564
12.2	Z	3	0.0167481610605833
12.2	X	5	0.140573027246189
12.2	Y	5	0.523558510491735
12.2	Z	5	0.044772831565857

12.25	X	1	0.557803680264855
12.25	Y	1	0.580508690319158
12.25	Z	1	0.0791553521664982
12.25	X	3	-0.126092128779404
12.25	Y	3	0.513853468052033
12.25	Z	3	0.0169305137428165
12.25	X	5	0.145870890884419
12.25	Y	5	0.526929917766542
12.25	Z	5	0.0449662939324698

12.3	X	1	0.563578579503409
12.3	Y	1	0.575338500218242
12.3	Z	1	0.0795306445192969
12.3	X	3	-0.118281956270381
12.3	Y	3	0.521302833722123
12.3	Z	3	0.0171128326066676
12.3	X	5	0.151208153785017
12.3	Y	5	0.530187544422238
12.3	Z	5	0.045159717110812

12.35	X	1	0.569215331673208
12.35	Y	1	0.57002336296354
12.35	Z	1	0.0799057839207901
12.35	X	3	-0.110223102423848
12.35	Y	3	0.528509637705036
12.35	Z	3	0.0172951176573572
12.35	X	5	0.156582816875793
12.35	Y	5	0.533330840858657
12.35	Z	5	0.0453531011214231

12.4	X	1	0.574711019260674
12.4	Y	1	0.564566466804605
12.4	Z	1	0.0802807704333799
12.4	X	3	-0.101923532316852
12.4	Y	3	0.535464271249448
12.4	Z	3	0.0174773689016893
12.4	X	5	0.161992874081611
12.4	Y	5	0.536359294097886
12.4	Z	5	0.0455464459659461

12.45	X	1	0.580062798858834
12.45	Y	1	0.558971060622479
12.45	Z	1	0.0806556041193939
12.45	X	3	-0.0933915890192157
12.45	Y	3	0.542157425232565
12.45	Z	3	0.0176595863471729
12.45	X	5	0.167436313349478
12.45	Y	5	0.539272427917845
12.45	Z	5	0.0457397516413457

12.5	X	1	0.585267902498318
12.5	Y	1	0.553240452114841
12.5	Z	1	0.081030285040999
12.5	X	3	-0.0846359815480443
12.5	Y	3	0.548580105031731
12.5	Z	3	0.0178417699975779
12.5	X	5	0.172911117358802
12.5	Y	5	0.542069802878177
12.5	Z	5	0.0459330181774408

12.55	X	1	0.590323638711151
12.55	Y	1	0.547378006218232
12.55	Z	1	0.0814048132605717
12.55	X	3	-0.0756657722407221
12.55	Y	3	0.554723644896584
12.55	Z	3	0.0180239198604358
12.55	X	5	0.178415263983138
12.55	Y	5	0.544751016384926
12.55	Z	5	0.0461262455712578

12.6	X	1	0.595227393763826
12.6	Y	1	0.541387143258913
12.6	Z	1	0.0817791888403169
12.6	X	3	-0.0664903635671126
12.6	Y	3	0.560579721795905
12.6	Z	3	0.0182060359428651
12.6	X	5	0.183946727078109
12.6	Y	5	0.547315702711789
12.6	Z	5	0.0463194338277845

12.65	X	1	0.599976632851071
12.65	Y	1	0.535271337084853
12.65	Z	1	0.0821534118424137
12.65	X	3	-0.0571194844037326
12.65	Y	3	0.566140368722739
12.65	Z	3	0.0183881182494047
12.65	X	5	0.189503477180546
12.65	Y	5	0.549763533024054
12.65	Z	5	0.0465125829607484

12.7	X	1	0.60456890104086
12.7	Y	1	0.529034113415979
12.7	Z	1	0.0825274823290786
12.7	X	3	-0.0475631757916833
12.7	Y	3	0.571397987433476
12.7	Z	3	0.0185701667871836
12.7	X	5	0.195083482080756
12.7	Y	5	0.552094215381434
12.7	Z	5	0.0467056929751901

12.75	X	1	0.609001824372888
12.75	Y	1	0.522679047935375
12.75	Z	1	0.0829014003624328
12.75	X	3	-0.0378317762023938
12.75	Y	3	0.57634536060136
12.75	Z	3	0.0187521815631812
12.75	X	5	0.200684707545154
12.75	Y	5	0.554307494736833
12.75	Z	5	0.0468987638848247

12.8	X	1	0.613273110967254
12.8	Y	1	0.516209764324301
12.8	Z	1	0.0832751660046779
12.8	X	3	-0.0279359063356357
12.8	Y	3	0.580975663367178
12.8	Z	3	0.0189341625822303
12.8	X	5	0.206305117994638
12.8	Y	5	0.556403152917463
12.8	Z	5	0.0470917956859741

12.85	X	1	0.617380551778283
12.85	Y	1	0.509629932593533
12.85	Z	1	0.0836487793178544
12.85	X	3	-0.0178864534738439
12.85	Y	3	0.585282474267218
12.85	Z	3	0.0191161098512969
12.85	X	5	0.211942677128082
12.85	Y	5	0.558381008602901
12.85	Z	5	0.0472847883923414

12.9	X	1	0.621322021615114
12.9	Y	1	0.502943267099684
12.9	Z	1	0.0840222403640004
12.9	X	3	-0.00769455541963766
12.9	Y	3	0.589259785524307
12.9	Z	3	0.0192980233769756
12.9	X	5	0.217595348604157
12.9	Y	5	0.560240917275865
12.9	Z	5	0.0474777420284894

12.95	X	1	0.625095480113395
12.95	Y	1	0.49615352450212
12.95	Z	1	0.0843955492053706
12.95	X	3	0.002628415957699
12.95	Y	3	0.592902012683776
12.95	Z	3	0.0194799031648791
12.95	X	5	0.223261096625482
12.95	Y	5	0.56198277118074
12.95	Z	5	0.0476706565690758

13	X	1	0.628698972352127
13	Y	1	0.489264502076074
13	Z	1	0.0847687059037997
13	X	3	0.0130708715405957
13	Y	3	0.59620400357898
13	Z	3	0.0196617492215618
13	X	5	0.228937886953691
13	Y	5	0.563606499229229
13	Z	5	0.0478635320386032

13.05	X	1	0.632130629758795
13.05	Y	1	0.482280035635596
13.05	Z	1	0.0851417105212904
13.05	X	3	0.0236210221176724
13.05	Y	3	0.599161046619044
13.05	Z	3	0.0198435615532302
13.05	X	5	0.234623687092742
13.05	Y	5	0.565112066961958
13.05	Z	5	0.0480563684614303

13.1	X	1	0.635388670896204
13.1	Y	1	0.475203997519988
13.1	Z	1	0.0855145631200257
13.1	X	3	0.0342668958474521
13.1	Y	3	0.601768878377706
13.1	Z	3	0.0200253401662906
13.1	X	5	0.240316466967322
13.1	Y	5	0.566499476455719
13.1	Z	5	0.0482491658127113

13.15	X	1	0.638471402030886
13.15	Y	1	0.468040294761819
13.15	Z	1	0.085887263761761
13.15	X	3	0.0449963560024303
13.15	Y	3	0.604023690476138
13.15	Z	3	0.0202070850668954
13.15	X	5	0.246014200019732
13.15	Y	5	0.567768766193961
13.15	Z	5	0.0484419241166629

13.2	X	1	0.641377217805282
13.2	Y	1	0.460792867082671
13.2	Z	1	0.08625981250821
13.2	X	3	0.0557971189651309
13.2	Y	3	0.605922135753883
13.2	Z	3	0.0203887962602831
13.2	X	5	0.251714863514316
13.2	Y	5	0.568920010980886
13.2	Z	5	0.0486346434486234

13.25	X	1	0.644104602081876
13.25	Y	1	0.453465684628497
13.25	Z	1	0.0866322094221266
13.25	X	3	0.0666567724466084
13.25	Y	3	0.607461333712237
13.25	Z	3	0.0205704737548329
13.25	X	5	0.257416439220539
13.25	Y	5	0.569953321805343
13.25	Z	5	0.0488273236818431

13.3	X	1	0.646652128108083
13.3	Y	1	0.446062746393342
13.3	Z	1	0.0870044545645428
13.3	X	3	0.0775627938976842
13.3	Y	3	0.608638875216977
13.3	Z	3	0.0207521175556286
13.3	X	5	0.263116914134337
13.3	Y	5	0.570868845713039
13.3	Z	5	0.0490199648913367

13.35	X	1	0.64901845926619
13.35	Y	1	0.438588077960964
13.35	Z	1	0.0873765479973983
13.35	X	3	0.0885025690853333
13.35	Y	3	0.609452826481399
13.35	Z	3	0.0209337276679965
13.35	X	5	0.268814281071741
13.35	Y	5	0.571666765662008
13.35	Z	5	0.0492125671308731

13.4	X	1	0.651202349616907
13.4	Y	1	0.431045729381274
13.4	Z	1	0.0877484897831124
13.4	X	3	0.0994634108009271
13.4	Y	3	0.60990173228637
13.4	Z	3	0.0211153041002188
13.4	X	5	0.274506539310031
13.4	Y	5	0.572347300348537
13.4	Z	5	0.0494051303170512

13.45	X	1	0.653202644103486
13.45	Y	1	0.423439773381369
13.45	Z	1	0.0881202799829006
13.45	X	3	0.110432577672493
13.45	Y	3	0.609984618454197
13.45	Z	3	0.0212968468574509
13.45	X	5	0.28019169522502
13.45	Y	5	0.572910704056534
13.45	Z	5	0.049597654503256

13.5	X	1	0.65501827903101
13.5	Y	1	0.415774303225989
13.5	Z	1	0.0884919186583927
13.5	X	3	0.121397293051839
13.5	Y	3	0.609700993582885
13.5	Z	3	0.0214783559439348
13.5	X	5	0.285867762925919
13.5	Y	5	0.573357266464994
13.5	Z	5	0.0497901397762013

13.55	X	1	0.656648282572486
13.55	Y	1	0.408053430465569
13.55	Z	1	0.0888634058723816
13.55	X	3	0.132344763943218
13.55	Y	3	0.609050850015993
13.55	Z	3	0.0216598313700998
13.55	X	5	0.291532764876438
13.55	Y	5	0.573687312475091
13.55	Z	5	0.0499825859865525

13.6	X	1	0.658091774729471
13.6	Y	1	0.400281283246464
13.6	Z	1	0.0892347416855565
13.6	X	3	0.143262199944357
13.6	Y	3	0.608034664052574
13.6	Z	3	0.0218412731399711
13.6	X	5	0.29718473250638
13.6	Y	5	0.573901201973331
13.6	Z	5	0.0501749932205326

13.65	X	1	0.659347967679328
13.65	Y	1	0.392462004161366
13.65	Z	1	0.089605926159032
13.65	X	3	0.154136832174241
13.65	Y	3	0.606653395427124
13.65	Z	3	0.0220226812538527
13.65	X	5	0.30282170684605
13.65	Y	5	0.573999329641114
13.65	Z	5	0.0503673616934604

13.7	X	1	0.660416166401641
13.7	Y	1	0.38459974768688
13.7	Z	1	0.0899769593572909
13.7	X	3	0.164955932149999
13.7	Y	3	0.604908486021762
13.7	Z	3	0.0222040557302548
13.7	X	5	0.308441739120937
13.7	Y	5	0.573982124746761
13.7	Z	5	0.0505596909992298

13.75	X	1	0.661295768073912
13.75	Y	1	0.376698678953856
13.75	Z	1	0.0903478413391836
13.75	X	3	0.175706830582277
13.75	Y	3	0.602801857808034
13.75	Z	3	0.0223853965689402
13.75	X	5	0.314042891362531
13.75	Y	5	0.573850050853876
13.75	Z	5	0.0507519813519894

13.8	X	1	0.66198626257053
13.8	Y	1	0.368762971301477
13.8	Z	1	0.0907185721661021
13.8	X	3	0.186376936077851
13.8	Y	3	0.600335910108148
13.8	Z	3	0.0225667037684602
13.8	X	5	0.319623237015485
13.8	Y	5	0.57360360563949
13.8	Z	5	0.0509442330132382

13.85	X	1	0.66248723290887
13.85	Y	1	0.360796803737079
13.85	Z	1	0.091089151903158
13.85	X	3	0.196953753691968
13.85	Y	3	0.597513516062916
13.85	Z	3	0.022747977351177
13.85	X	5	0.325180861541745
13.85	Y	5	0.573243320590384
13.85	Z	5	0.0511364454852886

13.9	X	1	0.662798354443535
13.9	Y	1	0.352804359777611
13.9	Z	1	0.0914595806084197
13.9	X	3	0.207424903311673
13.9	Y	3	0.594338018358256
13.9	Z	3	0.0229292173148252
13.9	X	5	0.330713862973926
13.9	Y	5	0.572769760749916
13.9	Z	5	0.0513286190278475

13.95	X	1	0.662919395315505
13.95	Y	1	0.344789824923401
13.95	Z	1	0.0918298583436504
13.95	X	3	0.217778137865787
13.95	Y	3	0.590813224301965
13.95	Z	3	0.0231104236592095
13.95	X	5	0.33622035254337
13.95	Y	5	0.572183524457976
13.95	Z	5	0.0515207538529087

14	X	1	0.66285021659992
14	Y	1	0.336757384293855
14	Z	1	0.0921999851732646
14	X	3	0.22800136128972
14	Y	3	0.586943400114508
14	Z	3	0.0232915964042525
14	X	5	0.341698455239291
14	Y	5	0.571485243047061
14	Z	5	0.0517128495619593

14.05	X	1	0.66259077158561
14.05	Y	1	0.32871122124447
14.05	Z	1	0.0925699611558754
14.05	X	3	0.238082646239634
14.05	Y	3	0.582733264521049
14.05	Z	3	0.0234727355489771
14.05	X	5	0.347146310372155
14.05	Y	5	0.570675580527156
14.05	Z	5	0.0519049063652803

14.1	X	1	0.662141105926263
14.1	Y	1	0.32065551501915
14.1	Z	1	0.0929397863527392
14.1	X	3	0.248010251547202
14.1	Y	3	0.578187981706505
14.1	Z	3	0.023653841091435
14.1	X	5	0.352562072161481
14.1	Y	5	0.569755233313554
14.1	Z	5	0.0520969245160613

14.15	X	1	0.661501357735585
14.15	Y	1	0.312594438318951
14.15	Z	1	0.0933094608288645
14.15	X	3	0.257772639348072
14.15	Y	3	0.573313153535633
14.15	Z	3	0.023834913055005
14.15	X	5	0.357943910286298
14.15	Y	5	0.568724929892127
14.15	Z	5	0.0522889035332646

14.2	X	1	0.66067175666488
14.2	Y	1	0.304532156007373
14.2	Z	1	0.093678984642121
14.2	X	3	0.267358491872803
14.2	Y	3	0.568114811097314
14.2	Z	3	0.0240159514368898
14.2	X	5	0.363290010423926
14.2	Y	5	0.567585430468555
14.2	Z	5	0.0524808436682469

14.25	X	1	0.659652623874421
14.25	Y	1	0.296472822849781
14.25	Z	1	0.0940483578526332
14.25	X	3	0.276756727907617
14.25	Y	3	0.562599405665539
14.25	Z	3	0.0241969562259589
14.25	X	5	0.368598574823849
14.25	Y	5	0.566337526674553
14.25	Z	5	0.052672745427255

14.3	X	1	0.658444372362391
14.3	Y	1	0.288420580681068
14.3	Z	1	0.0944175805291741
14.3	X	3	0.285956518846008
14.3	Y	3	0.556773798965468
14.3	Z	3	0.0243779274643912
14.3	X	5	0.373867822839218
14.3	Y	5	0.564982041206822
14.3	Z	5	0.0528646078239998

14.35	X	1	0.657047505314032
14.35	Y	1	0.280379557784121
14.35	Z	1	0.0947866527257008
14.35	X	3	0.294947304309849
14.35	Y	3	0.550645252776938
14.35	Z	3	0.024558865139486
14.35	X	5	0.379095991424943
14.35	Y	5	0.563519827418906
14.35	Z	5	0.0530564313614355

14.4	X	1	0.655462616221133
14.4	Y	1	0.27235386641404
14.4	Z	1	0.0951555745013211
14.4	X	3	0.303718807406662
14.4	Y	3	0.544221418078358
14.4	Z	3	0.0247397692245595
14.4	X	5	0.384281335721485
14.4	Y	5	0.561951769044869
14.4	Z	5	0.0532482169732549

14.45	X	1	0.653690389551759
14.45	Y	1	0.264347599416998
14.45	Z	1	0.0955243459313906
14.45	X	3	0.312261049472625
14.45	Y	3	0.537510323486985
14.45	Z	3	0.0249206397941379
14.45	X	5	0.389422129553228
14.45	Y	5	0.560278779793173
14.45	Z	5	0.053439962820851

14.5	X	1	0.651731598039386
14.5	Y	1	0.256364830652101
14.5	Z	1	0.0958929670631333
14.5	X	3	0.320564364295442
14.5	Y	3	0.53052036306561
14.5	Z	3	0.0251014768184637
14.5	X	5	0.394516665872114
14.5	Y	5	0.558501802867899
14.5	Z	5	0.0536316698315041

14.55	X	1	0.649587103484019
14.55	Y	1	0.248409611745066
14.55	Z	1	0.0962614379593915
14.55	X	3	0.328619411980571
14.55	Y	3	0.523260283843607
14.55	Z	3	0.0252822802829632
14.55	X	5	0.399563257316543
14.55	Y	5	0.556621810693829
14.55	Z	5	0.0538233386130082

14.6	X	1	0.647257856531865
14.6	Y	1	0.240485969532327
14.6	Z	1	0.0966297586906773
14.6	X	3	0.336417192155609
14.6	Y	3	0.515739172561163
14.6	Z	3	0.0254630502387017
14.6	X	5	0.404560236875377
14.6	Y	5	0.554639804617889
14.6	Z	5	0.0540149679802132

14.65	X	1	0.644744894713222
14.65	Y	1	0.232597905596227
14.65	Z	1	0.0969979293089093
14.65	X	3	0.343949056652623
14.65	Y	3	0.507966441956912
14.65	Z	3	0.0256437866682545
14.65	X	5	0.409505957993908
14.65	Y	5	0.552556814164353
14.65	Z	5	0.0542065585349546

14.7	X	1	0.642049342344874
14.7	Y	1	0.224749393863048
14.7	Z	1	0.0973659498724489
14.7	X	3	0.351206721721853
14.7	Y	3	0.499951816719571
14.7	Z	3	0.0258244895371057
14.7	X	5	0.414398795407545
14.7	Y	5	0.550373896942342
14.7	Z	5	0.0543981114030097

14.75	X	1	0.639172411027438
14.75	Y	1	0.21694437720854
14.75	Z	1	0.0977338204601814
14.75	X	3	0.358182279582204
14.75	Y	3	0.491705318846652
14.75	Z	3	0.0260051589361299
14.75	X	5	0.419237145345086
14.75	Y	5	0.548092138042136
14.75	Z	5	0.0545896243629092

14.8	X	1	0.636115396511101
14.8	Y	1	0.209186768151656
14.8	Z	1	0.0981015411155019
14.8	X	3	0.364868209317068
14.8	Y	3	0.483237252496219
14.8	Z	3	0.0261857948268635
14.8	X	5	0.424019426176794
14.8	Y	5	0.54571264962404
14.8	Z	5	0.0547810985323603

14.85	X	1	0.632879679190503
14.85	Y	1	0.20148044583285
14.85	Z	1	0.0984691118984199
14.85	X	3	0.371257387364499
14.85	Y	3	0.47455818872158
14.85	Z	3	0.0263663971687977
14.85	X	5	0.428744078819891
14.85	Y	5	0.54323657060064
14.85	Z	5	0.054972535216327

14.9	X	1	0.629466724400631
14.9	Y	1	0.193829252667156
14.9	Z	1	0.0988365328910251
14.9	X	3	0.377343097192183
14.9	Y	3	0.465678949553964
14.9	Z	3	0.0265469660666103
14.9	X	5	0.433409567222895
14.9	Y	5	0.540665066054766
14.9	Z	5	0.0551639318386815

14.95	X	1	0.625878078938213
14.95	Y	1	0.186236995372337
14.95	Z	1	0.0992038041333596
14.95	X	3	0.383119038299815
14.95	Y	3	0.456610591705157
14.95	Z	3	0.0267275014744604
14.95	X	5	0.438014378608723
14.95	Y	5	0.537999326755404
14.95	Z	5	0.0553552896935304

15	X	1	0.622115371500786
15	Y	1	0.178707441977417
15	Z	1	0.0995709256837097
15	X	3	0.38857933481438
15	Y	3	0.447364390249839
15	Z	3	0.0269080033349771
15	X	5	0.442557024168976
15	Y	5	0.535240568962371
15	Z	5	0.0555466105548249

15.05	X	1	0.618180313298694
15.05	Y	1	0.171244318005574
15.05	Z	1	0.099937897632316
15.05	X	3	0.393718543192231
15.05	Y	3	0.437951821711536
15.05	Z	3	0.0270884717879317
15.05	X	5	0.447036039304512
15.05	Y	5	0.532390033474189
15.05	Z	5	0.055737890911108

15.1	X	1	0.61407469368945
15.1	Y	1	0.1638513084361
15.1	Z	1	0.100304720010918
15.1	X	3	0.398531659177962
15.1	Y	3	0.428384546815278
15.1	Z	3	0.0272689067687937
15.1	X	5	0.451449984014164
15.1	Y	5	0.529448985572836
15.1	Z	5	0.0559291325219042

15.15	X	1	0.609800380930513
15.15	Y	1	0.156532054397583
15.15	Z	1	0.100671392876861
15.15	X	3	0.40301412443657
15.15	Y	3	0.418674393397938
15.15	Z	3	0.0274493081998586
15.15	X	5	0.455797443484326
15.15	Y	5	0.526418714370777
15.15	Z	5	0.0561203377648597

15.2	X	1	0.605359323096116
15.2	Y	1	0.149290148845397
15.2	Z	1	0.101037916331143
15.2	X	3	0.407161832162111
15.2	Y	3	0.408833338716704
15.2	Z	3	0.0276296762640857
15.2	X	5	0.460077028339432
15.2	Y	5	0.523300532629794
15.2	Z	5	0.0563115019260676

15.25	X	1	0.600753542670833
15.25	Y	1	0.142129139665426
15.25	Z	1	0.101404290394597
15.25	X	3	0.41097113189612
15.25	Y	3	0.398873491499743
15.25	Z	3	0.0278100108738292
15.25	X	5	0.464287374893648
15.25	Y	5	0.520095775512447
15.25	Z	5	0.0565026273633084

15.3	X	1	0.595985137744621
15.3	Y	1	0.135052525934204
15.3	Z	1	0.101770515123935
15.3	X	3	0.414438834141571
15.3	Y	3	0.388807074345426
15.3	Z	3	0.027990311930857
